ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-07-16,1108.5,1110.1521846663438,1096.0,1096.0104290334516,1097.371531816397,1095.6981244310616,1096.4086998415387,1095.9999999955166,1096.6703269429224,1088.7426242939616,1203.5724494520714,1136.6955879173775
2021-07-18,1104.2,1137.3022457458144,1123.0,1123.9394734502253,1099.1015121333985,1096.0103289538333,1096.018623217428,1122.9999995971477,1122.4805102208102,1121.3943923981203,1208.1929872257706,1163.250194477752
2021-07-19,1071.4,1118.2497622794428,1111.2,1110.805212066493,1126.6817203423657,1123.0072527825257,1123.8792664500666,1111.2000001758338,1111.9237901102613,1107.4708546656893,1212.8660646116894,1153.1177337211477
2021-07-20,1065.2,1120.3596269064324,1128.1,1128.6519998776141,1109.410513686601,1111.2132556743618,1110.8379818511073,1128.099999748169,1126.5860386664663,1127.1901211816053,1215.5810667378098,1167.5375485581667
2021-07-21,1075.3,1134.381219061062,1137.7,1138.0192811039162,1126.763495384161,1128.1176351129218,1128.6592858168017,1137.699999856949,1137.7862763940623,1138.1670770094427,1217.0083902215665,1177.3849420632807
2021-07-22,1090.6,1096.433958177225,1108.5,1107.5609859077933,1139.6295852232317,1137.700985291277,1137.998031706893,1108.5000004351139,1105.002773190807,1104.1856131567424,1219.231555449251,1153.8711889388615
2021-07-23,1061.4,1088.3057058007644,1104.2,1104.0600721625465,1108.681846506141,1108.4997629301977,1107.577662574852,1104.200000064075,1099.758160620727,1099.2424067164673,1217.8834372535302,1146.446787157721
2021-07-25,1062.0,1051.1325578202832,1071.4,1070.3147853662301,1102.323421231286,1104.190069625921,1104.050698564495,1071.4000004889008,1059.8803677309875,1060.8714748720483,1221.2214539947624,1125.406912060022
2021-07-26,1070.0,1048.0178127947122,1065.2,1064.9908219911408,1067.6920708182972,1071.3876009706141,1070.315615276321,1065.2000000924609,1052.888742722849,1053.783798360177,1224.161453619297,1121.5227058178048
2021-07-27,1049.5,1066.7731880768815,1075.3,1075.6382647591656,1061.0511463175778,1065.189335380259,1064.987013083156,1075.2999998494981,1065.946557588671,1065.8505115944345,1221.4372432826476,1129.811714390966
2021-07-28,1058.1,1090.66757433733,1090.6,1091.1213584550871,1070.5360852881477,1075.2939232125277,1075.6251753191618,1090.599999772012,1084.4268728231557,1084.1882237461496,1222.97955691122,1143.8505863725666
2021-07-29,1070.6,1066.8868940869104,1061.4,1060.4561494519878,1087.282004988113,1090.5847788156234,1091.0621895640957,1061.4000004351142,1049.3832935476084,1050.4704722958804,1222.9395445444165,1117.0706310241853
2021-07-30,1051.5,1073.6147707357625,1062.0,1062.019292437465,1059.415500535945,1061.3838729295549,1060.472813505989,1061.9999999910592,1050.4889203658324,1051.4940910823302,1215.7645251840356,1112.204900231269
2021-08-01,1051.75,1089.5498638147176,1070.0,1070.2573786846804,1061.6754443469129,1061.9853638352831,1062.0026478781049,1069.9999998807834,1060.8977117511672,1060.7857876174169,1221.4000815747443,1120.1637875409735
2021-08-02,1058.9,1063.8693688384774,1049.5,1048.8535141247778,1071.3294917180115,1069.9787417246746,1070.2219389094084,1049.5000003058406,1038.4404645223808,1036.9661687940986,1223.3507394368823,1103.904604584504
2021-08-03,1049.9,1074.7421227199834,1058.1,1058.364987691155,1052.8099284000507,1049.4803675099556,1048.8664696292174,1058.099999871686,1047.2104668132158,1047.5068424817823,1220.73822235053,1109.0356427251047
2021-08-04,1024.1,1080.8887252835475,1070.6,1070.9901868477896,1061.9937119146468,1058.0845672088326,1058.343549530161,1070.5999998136122,1063.4016586955963,1063.1321995854007,1218.3154641539122,1120.2067180957326
2021-08-05,1008.4,1052.4579089050271,1051.5,1050.921551539004,1073.867037099204,1070.5772674978975,1070.9433680313143,1051.5000002846123,1040.0889857179288,1041.075407779506,1213.0846244673266,1101.6473551960473
2021-08-06,974.9,1045.6347080898715,1051.75,1051.7575565374912,1055.276180603845,1051.4761872608242,1050.9147033972015,1051.7499999962736,1041.3347867517336,1041.4246199504785,1209.7345509080708,1096.794334840019
2021-08-08,956.95,1049.2962363619117,1058.9,1059.116164744845,1053.3973529240004,1051.7283076114122,1051.7345062872844,1058.8999998929526,1050.0514175158162,1049.9832169371748,1211.206339731618,1104.9282860707794
2021-08-09,973.6,1036.6496259645553,1049.9,1049.6301628588244,1059.1330328093213,1058.8735475617932,1059.080562942654,1049.9000001341105,1039.5859418231744,1039.708083228774,1206.8972558168045,1095.3938406585617
2021-08-10,989.2,1007.8959577730891,1024.1,1023.3038686377143,1048.4975934178733,1049.8641731470993,1049.5937397056825,1024.1000003844497,1024.5873663979141,1010.1557249440528,1206.3290251651092,1074.2507115217816
2021-08-11,1017.9,992.2202123217648,1008.4,1007.8925043940499,1021.0582015526566,1024.058484990528,1023.2496867520251,1008.4000002339582,989.8484133239489,991.8227177254032,1201.2074634965254,1063.8847808246294
2021-08-12,1020.1,960.600787280215,974.8999999999999,973.750876953862,1003.5378454732822,1008.3550901887435,1007.8332867464602,974.9000004991889,951.2824743821053,952.3185812379561,1193.3324098112928,1032.8520588797376
2021-08-13,1028.2,950.1559071431961,956.95,956.2956599088617,969.6397611156963,974.8504990415586,973.6710667773235,956.9500002803512,928.6769891734211,932.2835903152122,1187.845009032407,1015.0586734116587
2021-08-15,1023.55,978.3283971853878,973.6,974.1872639811817,951.976241145619,956.9040637949224,956.29186348686,973.5999997518462,950.2421799839531,952.1659337035463,1188.8741651093458,1030.6953988072617
2021-08-16,1023.1,1002.227877064773,989.2,989.7650962608243,970.4838329839965,973.5577299441425,974.138932341557,989.199999767542,970.4240980960151,972.3285438369711,1185.1569088245328,1042.01250455304
2021-08-17,996.2,1037.6761598629314,1017.9,1018.9876962956063,988.4861333042304,989.1670225910538,989.735652598301,1017.8999995723366,1006.389514059604,1006.4957305925018,1184.4468929209438,1066.1970578699002
2021-08-18,998.6,1041.56969790312,1020.1,1020.1836545844494,1019.4655827163156,1017.8681557105683,1018.9182771244218,1020.0999999672175,1009.7831561496316,1009.4681268597252,1181.6467965290353,1068.915710616415
2021-08-19,972.8,1049.684485771715,1028.2,1028.5085446310425,1024.2108002596551,1020.0707459765774,1020.1503094178125,1028.1999998793008,1019.5618808870371,1019.3277884808593,1171.6296660371208,1072.3854324349177
2021-08-20,995.7,1036.046435201643,1023.5499999999998,1023.3735821498193,1032.9463896333364,1028.169880103144,1028.4646627286963,1023.5500000692903,1014.3747897341304,1014.2827312100337,1176.2788745865892,1067.8437466302564
2021-08-22,988.45,1026.981602537062,1023.1,1023.0829251079842,1028.5405889711524,1023.5199045949387,1023.3486752498573,1023.1000000067056,1014.6909375291311,1014.4931871016244,1175.0483428417258,1070.2376049440395
2021-08-23,1015.9,989.7056307556849,996.2,995.1780602423964,1026.9426239747477,1023.0579760715347,1023.0400092811096,996.3345118261802,982.2162699396496,982.9626075481697,1170.779604738823,1047.2357999144135
2021-08-24,1013.0,983.8526715793893,998.6,998.6903476546591,999.0490038513622,996.1576853230239,995.1806049197127,998.5999999642354,996.2637347816963,985.9132703770291,1167.2910543957826,1050.9689220414218
2021-08-25,996.5,953.7146185628653,972.8,971.8348417387263,998.7900382239286,998.5498917372618,998.6351755527534,972.8000003844542,954.7393188500901,955.9638096226575,1170.184648241008,1032.7146700522696
2021-08-26,978.5,975.5139995307421,995.7,996.5035094514645,971.0512845444974,972.7580400591659,971.8827239224872,995.6999996587635,983.3651745908146,983.2587384585922,1165.6394951661505,1050.9081191661326
2021-08-27,1007.4,971.1564538276876,988.45,988.2006233803384,992.3819281409978,995.6558902466953,996.4166012941627,988.4500001080335,975.8347218281017,975.8873512640773,1161.34404988697,1040.6580171336693
2021-08-29,1009.8,1006.997493956017,1015.9,1016.823506523183,984.3155803637555,988.4158366081738,988.1788250192667,1015.7629284036178,1016.277356396096,1008.5501482679878,1168.596240591104,1065.6971095925462
2021-08-30,1004.9,1012.6136247290985,1013.0,1012.9035640057791,1010.7839751521389,1015.8658176271439,1016.7480430444016,1013.0000000433104,1006.2646131230596,1005.0951626030145,1164.6808406728458,1063.7504573449232
2021-08-31,1016.9,1002.1931887141712,996.5,995.9483765891578,1009.0547269571897,1012.9608101900809,1012.8659724009657,996.500000245894,986.2362915584887,986.1514331793793,1167.2850688838334,1051.0372202284318
2021-09-01,1002.4,990.7994074814198,978.5,977.8788247704133,993.6820545547436,996.455260048522,995.9040330467388,978.5000002682209,964.7379687817723,965.0550484169174,1165.6838627817085,1040.6890666707445
2021-09-02,996.9,1024.2180742103214,1007.4000000000001,1008.340048592436,978.1916015054005,978.4666886095171,977.8990963011291,1007.3999995693564,1000.5519476415066,999.9757329082413,1160.1136824430541,1059.332796432091
2021-09-03,1024.5,1027.852735293932,1009.8,1009.8784505720895,1008.8906415811565,1007.3676944167689,1008.2817017477757,1009.7999999642018,1003.954954089325,1002.9353114993335,1158.7576883653117,1057.6113648755143
2021-09-05,1019.7,1019.8844628287978,1004.9,1004.7400481303932,1012.8132187207775,1009.7665490353879,1009.8416437273527,1004.9000000730289,998.2301670384635,997.4162798969581,1156.4785197027543,1056.1117902753758
2021-09-06,1018.3,1027.1369399722691,1016.9,1017.28906244344,1008.9773634762862,1004.8706329960982,1004.715965165726,1016.8999998211834,1011.4669761809491,1012.0574335395738,1161.577501821701,1064.9830282022976
2021-09-07,998.9,1004.9757378428939,1002.4,1001.9394898515181,1021.218563340188,1016.8652979843201,1017.2338593673999,1002.400000216161,995.7211669569267,995.0757382677986,1155.8641351347821,1052.35443903772
2021-09-08,979.1,991.1703818432228,996.9,996.7238298499417,1006.0052722867672,1002.3627858547862,1001.9121091708317,996.9000000830838,989.1170649605439,988.8559671321037,1154.6991126574892,1049.3904525511973
2021-09-09,977.5,1013.7812308148539,1024.5,1025.3684361902442,999.2581925917202,996.8776075253407,996.7090379383668,1024.4999995887279,1023.1918598252855,1021.5639169157747,1153.411093306172,1067.8025144016476
2021-09-10,959.6,1018.837556807393,1019.7,1019.5517272861429,1024.4697979652522,1024.47702109944,1025.3030245982288,1019.7000000715364,1017.5560583416924,1015.8175837548223,1153.0735033852063,1059.677620046439
2021-09-12,956.1,1001.5817395838887,1018.3,1018.2567228173052,1018.5444699869182,1019.6770123376969,1019.5320817442918,1018.3000000208622,1015.1211195409835,1014.5750836466829,1152.2257198614866,1058.4977398104156
2021-09-13,960.2,982.6535045001426,998.8999999999999,998.2983605803576,1015.4178362034859,1018.268488395357,1018.2255888298687,998.9000002890825,992.4015381982005,991.8613458707869,1147.135055016763,1040.208235365999
2021-09-14,941.1,962.1958063567147,979.1,978.4587095728427,994.8507723183898,998.861531196231,998.2523503749853,979.1000002951259,968.3487220343112,969.0187573479428,1136.446064336986,1022.1241325694523
2021-09-15,932.9,972.7332086490114,977.5,977.4480641503646,974.6613389816198,979.0593876591541,978.4365160070332,977.5000000238418,966.785604730256,967.1402687191704,1126.5167658480539,1022.8247153172523
2021-09-16,925.6,963.2140355497817,959.6,959.0170808424937,972.6451256799875,977.4528974906601,977.4020687634431,959.6000002668407,945.928907201271,946.1418343861422,1129.8020884430548,1001.1219590950936
2021-09-17,932.6,969.3100446232706,956.1,955.9853433338893,956.0823440366507,959.5493568220753,958.9813951103665,956.1000000522125,941.5960154477516,942.6285008013028,1122.7800529411768,993.9705247275724
2021-09-19,932.9,978.5055785361006,960.2,960.3340887798233,954.227170215339,956.0488917771866,955.9379932838599,960.1999999388976,947.5955519324705,947.814668443354,1125.9399042425289,994.2260785342135
2021-09-20,899.4,941.2877110173463,941.1,940.4808935236326,960.9468270162854,960.1414669793011,960.2700850548758,941.1000002846381,924.5199941523932,925.8713011583719,1108.867045748473,976.1787908593651
2021-09-21,950.8,933.8790700216756,932.9,932.6298219015224,940.5939895111999,941.0361368340002,940.4269718648318,932.9000001221895,915.9762087695518,916.9466178402715,1106.5069159491838,968.0950196104242
2021-09-22,999.8,923.1830908478762,925.6,925.3579240035347,933.3676537362797,932.8304641631346,932.5674644963624,925.6000001087785,907.1147725821287,909.0478804462033,1101.7694176433815,961.6009989763991
2021-09-23,995.4,939.3205121606065,932.6,932.8307654446894,930.4685359127889,925.5319724945635,925.2994694857919,932.5999998956919,916.867630298303,917.0516955183826,1089.105291598187,963.6417445209479
2021-09-24,976.3,931.084028555492,932.9,932.9098905082337,937.2622759012986,932.529808621645,932.7536754990307,932.8999999955296,917.9990652204356,919.1480846521831,1087.2581348798437,961.1248029810004
2021-09-26,979.8,898.7352600202197,899.4,898.2967899484481,933.3886847233919,932.8243081465855,932.8337971157796,899.4000004991889,879.5295439640998,879.3629794561576,1080.0736616224158,930.743855333729
2021-09-27,977.8,938.5261861522741,950.8,952.1631576386629,900.9766611273456,899.356672002142,898.4916328600019,950.7999992340802,940.9282099871579,940.6792893821192,1084.4268293919044,972.9096484359728
2021-09-28,961.3,987.7226544201653,999.8,1001.5345202190834,950.9925646806274,950.7606915666045,952.5182426732916,999.7999992697943,1001.4994241300456,998.3240644333612,1083.5988473620218,1013.4861640328921
2021-09-29,947.0,979.8848041127441,995.4,995.2489816160783,998.1057699519164,999.7618254068243,1001.3878912218951,995.4000000655651,993.1603403788301,994.3123173616644,1068.482256806733,1011.745985975819
2021-09-30,962.4,975.7564126504626,976.3,975.638686671972,996.1388851715324,995.3600894188527,995.2129325293696,976.3000002846121,972.9099845249874,971.3343624645934,1073.664807264763,994.1171091866843
2021-10-01,973.6,979.5473858817085,979.8,979.9201843878548,976.4993961269714,976.2610056162835,975.6270326268578,979.7999999478459,976.5766521389477,976.2531534411752,1052.8309424308904,996.5487020249166
