ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-09-20,,1798.5,1800.9996975440838,1799.0296161030735,1834.2232957173962,1832.917312792825,1833.8932572413912,1798.9989834374614,1798.22450260131,1799.5254280183203,1777.0292704630583,1772.4808213920792
2021-09-21,,1797.4,1801.4218661268987,1797.4163130176332,1799.021012463197,1796.0721096209577,1799.559684006614,1797.4224557579494,1795.7911854492743,1795.7897271130516,1776.1076453661792,1771.025442179276
2021-09-22,,1793.5,1798.1874667500244,1793.5577741676973,1797.918073285429,1795.6906340293338,1797.943334091752,1793.5552084989527,1795.0446110437001,1790.2066250488379,1771.292020085669,1765.8995940454715
2021-09-23,,1800.0,1799.5817103086022,1799.9030980967914,1794.0192594775851,1792.8912731834262,1794.087020481198,1799.908700252572,1798.727045803108,1798.9877980037213,1768.3490440937726,1765.3711879388975
2021-09-24,,1792.1,1792.5509514850608,1792.2192728147472,1800.5144671505425,1799.6950548938673,1800.4236616704657,1792.2120177183629,1789.5262410622524,1788.7552149938624,1765.1898201327706,1760.503285052134
2021-09-27,,1794.4,1794.6812914533064,1794.3651268524513,1792.6141697353048,1793.1045040337235,1792.7445789230862,1794.3684816546488,1792.0722484939918,1791.9389161841298,1758.266383804708,1756.1374684113416
2021-09-28,,1807.1,1806.9486213555929,1806.908831391908,1794.923320676402,1796.1427883211234,1794.8970199892647,1806.9177789945813,1807.3879241337506,1808.887272160797,1754.6720019550403,1757.2350692292325
2021-09-29,,1794.8,1794.4059929536809,1794.9922148132232,1807.614188576188,1806.99216528772,1807.421860458169,1794.9801012261232,1793.1068590781983,1792.7105493614902,1754.3838617337494,1753.8121057504268
2021-09-30,,1756.7,1756.81248821455,1757.2282696870056,1795.2980186818604,1794.456611814645,1795.4789207822243,1757.205748304092,1747.1649757987805,1741.4512710924257,1749.237507261008,1738.9782113185593
2021-10-01,,1751.4,1751.697872887729,1751.4690895957654,1757.1937841960219,1757.7337103785449,1757.7043867902614,1751.471697821268,1739.7271899786806,1733.907825125131,1747.5500071039312,1736.812146896009
2021-10-04,,1763.8,1763.49018580959,1763.6353311893452,1751.8958220228556,1751.6609671781187,1751.9745666745405,1763.6435291232408,1754.6087492251158,1750.5629327585814,1744.6216669313733,1740.5091691078048
