ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-07-01,26.1,26.05724473818751,26.059370708914457,26.061377247162703,26.07581467788305,26.043071737384277,26.09616771322667,26.053885875386516,26.069995567508617,26.09870862953084,26.87230250870885,26.37667452920918
2021-07-02,26.5,26.08516983444736,26.11372470782011,26.094361998015028,26.058365054767137,26.031941466408828,26.051040690796288,26.08565859755485,26.103604392633518,26.13085615114866,26.92220029676426,26.41126178294521
2021-07-05,26.17,26.204305095762027,26.202635791420686,26.200741653289334,26.084636258989413,26.12349303940424,26.094315107264638,26.203853662279794,26.22906576773601,26.24697726367185,26.885716758340862,26.509207147789148
2021-07-07,26.13,25.93868955112262,25.918074685937725,25.943253699274425,26.202176639065065,26.19862722985679,26.204222879554376,25.936580919819246,25.944337303314132,25.978565663881323,26.941761796603334,26.385340868951435
2021-07-08,25.99,26.154836121792925,26.157745806108487,26.14357060675382,25.944247431742085,25.937959520155765,25.953247982073353,26.159407905970177,26.181445545467756,26.2002817781446,26.92252528755353,26.536479533927295
2021-07-09,26.23,26.11091872256381,26.12784276089157,26.12188004552117,26.150031547106735,26.13622553174505,26.12557658113426,26.107176695618357,26.125463835233873,26.152027262898827,26.79558299401004,26.480028417618623
2021-07-12,26.24,26.45141039996586,26.481464267153385,26.440880625451143,26.112627524615576,26.12712236601452,26.123127865865673,26.452508791989445,26.492314832632154,26.49910385187625,27.053175984550318,26.927397090548684
2021-07-13,26.14,26.2102471279433,26.20457285005091,26.190469593799744,26.44454871768362,26.461074692810282,26.4658365502674,26.204284312418913,26.22774680670327,26.247269448012382,26.94524684729112,26.69542306228776
2021-07-14,26.27,26.134873423827443,26.103583668735396,26.11140961973442,26.21585256573996,26.229501500256,26.22335868803714,26.13901273210539,26.158278874061715,26.181538543673824,26.92999082763178,26.658154243267006
2021-07-15,26.39,26.00705337712181,25.987770577687805,26.01284713714636,26.135559607066053,26.115282114109018,26.106393374307608,26.008071958381578,26.018912055499744,26.048220651835223,27.079075046104975,26.695687618189506
2021-07-16,25.8,26.200732822778004,26.22466462403623,26.227781257693543,26.009535453833166,25.983512877904825,25.97585969778074,26.203047251666543,26.2261933111774,26.24811676961401,27.143745850049623,26.876562058123312
2021-07-19,25.14,26.23878099435391,26.258946969205326,26.250374994078324,26.196795134351213,26.204694612563948,26.213270554386813,26.235513875147394,26.260269844808324,26.281166508223876,27.401872405997516,27.095443094901412
2021-07-20,25.0,26.152190495069746,26.13904613158305,26.140449506686046,26.238676766935583,26.261489179616824,26.269968347466996,26.15160051396147,26.170744464111877,26.193979944498807,27.386457614105765,27.032125853571774
2021-07-21,25.26,26.254145674744368,26.24958749256824,26.232683134087118,26.15401983287646,26.155495379407213,26.160876995337116,26.255614044236626,26.281114191341587,26.298423284573836,27.382660696913483,27.120726919293798
2021-07-22,25.38,26.375374764910976,26.40310056707314,26.37391273439633,26.2521834991017,26.233179580868615,26.223094668040467,26.37368169510487,26.40616714662691,26.41515833018882,27.431686589189827,27.231930723629574
2021-07-23,25.23,25.872086950883116,25.836351446442933,25.884378437359427,26.373031824412802,26.387713303743205,26.378936009452506,25.869901123375524,25.870286727565993,25.913502329133333,27.525406646168438,26.970525422547322
2021-07-26,25.32,25.219361599920912,25.106270001283644,25.243092014461773,25.880186397163108,25.893882426022177,25.89565649166036,25.22732517148836,25.18717703247077,25.268462693647688,27.738866306466385,26.674453761687236
2021-07-27,24.65,25.01674016389276,24.96036453370312,25.095804607667034,25.229085136488187,25.157276975380977,25.17193737152479,25.026946349083495,24.974550460159076,25.06433226076838,27.814609793608252,26.60520640385698
2021-07-28,24.88,25.228872289624643,25.27348119234958,25.349408230826835,25.018528061413356,24.940681014249556,24.962121423735653,25.232212231182906,25.19441852064297,25.27054598945246,27.807192647948103,26.77288400790778
2021-07-29,25.78,25.365654812849293,25.403960713367642,25.436258715898216,25.224204651478754,25.24030788353505,25.27739624422382,25.36239413136531,25.333668971892397,25.399457736006987,27.79175602467537,26.83363020834927
2021-07-30,25.55,25.247942137804305,25.226610381419327,25.24323552697924,25.363127458033055,25.40956370080637,25.456814587574044,25.24578772426809,25.209608033890547,25.286122534815263,27.69650931712037,26.680619017688738
2021-08-02,25.58,25.30923055762428,25.29742619371815,25.28359079358884,25.24981289923669,25.247134199022142,25.271588864455556,25.31114651203061,25.279799491136238,25.35209546186147,27.809072190570706,26.722247498238705
2021-08-03,25.58,24.730347912247566,24.694263299755836,24.761905230377693,25.3069547485919,25.279664881733765,25.266078619885988,24.729011111213346,24.65917889802245,24.76471588201562,27.744880708784706,26.253652043085154
2021-08-04,25.46,24.852323667786063,24.81892313235215,24.886457109611413,24.74086128551547,24.74320706657289,24.7321086813113,24.86191979754784,24.802239042234206,24.89863479532228,27.72677212766283,26.329596809200225
2021-08-05,25.29,25.67255147489501,25.76354629385167,25.690040279124876,24.8485902770464,24.807019872716072,24.826929263807962,25.670137675294992,25.664905485017368,25.708584866771297,27.741665583727737,26.886429102364623
2021-08-06,24.33,25.57755722564195,25.653723551197743,25.576139190216363,25.657244673759664,25.6645709004874,25.68463259051194,25.56438154198998,25.551608729134774,25.605797413951414,27.567830264935328,26.683405182330052
2021-08-09,23.27,25.576405618169353,25.527409600338764,25.481903013342052,25.581052953774154,25.6929531115643,25.69138341412249,25.578122256680544,25.566382724708173,25.620078061864614,27.733172208564817,26.64044057483051
2021-08-10,23.39,25.58,25.55521060641884,25.514430057260427,25.575662485552435,25.560908433516186,25.541097458520262,25.579774247027682,25.568271247863347,25.618739981163213,27.638236749905477,26.57390601389586
2021-08-11,23.49,25.4743774669175,25.50139380711404,25.487647870414005,25.579711269191257,25.519197467068754,25.49135895724141,25.474400216005407,25.456356914063306,25.513564753573633,27.591904525445223,26.47082259861386
2021-08-12,23.12,25.3103514008969,25.283910030524332,25.32651120391336,25.475965866398106,25.508677988374785,25.481316049642423,25.312147866498492,25.28407745829795,25.349195566912982,27.45101859967877,26.281622605229945
2021-08-13,23.78,24.444220919895308,24.346060757434017,24.4930161178288,25.312326877776734,25.30849241448291,25.3188579323788,24.44699313137797,24.36320495343614,24.483367661286913,27.54228183466955,25.69762378114122
2021-08-16,23.79,23.390795800517658,23.24514505033197,23.500425560766654,24.452815419541142,24.3958614501043,24.430731946107574,23.40264616743836,23.24966377085303,23.43468264083333,27.49826847699234,24.89490331942024
2021-08-17,23.66,23.376334136271048,23.324161845126863,23.54513398512062,23.405526044093104,23.31370148641364,23.337813801652576,23.39141971471991,23.239629732423754,23.420910798093715,27.393756612187218,24.890773623742888
2021-08-18,23.42,23.47861786540734,23.53542985236787,23.677774248029042,23.373861048560947,23.283058361128344,23.336447008404978,23.47883580293746,23.335812666600923,23.509323713665196,27.119635834684093,24.937237269429414
2021-08-19,23.23,23.162171969757768,23.152677730898624,23.27218534078553,23.47633462030174,23.506001533044156,23.58616130730092,23.160692984985282,22.995716601544224,23.188360437708486,26.937792054098463,24.626481417402324
2021-08-20,23.11,23.704118546161038,23.693528520854045,23.69686110216344,23.167374069603678,23.21239642905203,23.284580509645643,23.709149943294577,23.587139050955972,23.74202184864513,27.18212579053206,25.105110066354673
2021-08-23,23.66,23.788853042842547,23.85389807745765,23.796343193541894,23.69380030888362,23.63990303544054,23.67187580239023,23.78077896384073,23.665655839983827,23.814097684764345,26.789526015202902,25.07409186408334
2021-08-24,23.89,23.674911176742015,23.68109975418621,23.664416327229087,23.78796704873465,23.825401861520945,23.814696775797774,23.673806862273935,23.552720672789857,23.704348726839733,27.206623376780822,25.049434989999348
2021-08-25,23.78,23.447493291055665,23.380136350305598,23.415932080591922,23.676014236227726,23.72718624466001,23.712006234104162,23.448982543569862,23.313651506066986,23.47917677124246,26.83370167816228,24.789108309230844
2021-08-26,23.55,23.25172144443202,23.229939993935965,23.272556868053417,23.45010190968787,23.392669536702847,23.398160016310502,23.25493590018425,23.10769960892441,23.282716524423705,26.838768886902088,24.63248204935818
2021-08-27,24.11,23.12370439653099,23.12300854035846,23.17765461448644,23.25355501709946,23.21959260638557,23.220807203776268,23.126479053109534,22.971936268328744,23.15676387767749,26.865248542935788,24.546408190313514
2021-08-30,24.01,23.59703391597538,23.626072541744012,23.625076832059406,23.12475645460527,23.13516918230599,23.130964163176213,23.599086990293177,23.480502311862306,23.6316637365037,26.84167078859841,24.921204242490667
2021-08-31,24.01,23.86383508836197,23.92563327276166,23.85677575025713,23.58871938957816,23.586611705745185,23.61531960166426,23.857036779497093,23.758195753666236,23.888251340051998,26.918933424978835,25.09844606426829
2021-09-01,24.22,23.792522551420152,23.800723159362178,23.741702796871447,23.859749094057392,23.90144844838743,23.915127380222827,23.788745147713552,23.68647929801803,23.82016575462359,26.890115832132434,25.001191399998024
2021-09-02,23.92,23.57615653367628,23.523557814525574,23.52053056164564,23.793335549276588,23.83169456212175,23.810621872024633,23.57710804906325,23.461894461203023,23.60601221247363,26.80362356115726,24.767949924424393
2021-09-03,24.8,24.04601621804178,24.075205590644707,24.019592334143006,23.579081268714,23.542392613397695,23.51953264663251,24.049172519870453,23.967076961687972,24.083356385998734,26.590550060332756,25.058839264923108
2021-09-06,24.37,24.021432447890056,24.07882610503439,24.029330364808978,24.03713445362737,24.013295798248805,23.997808049275793,24.014470877422156,23.930924766406758,24.04877431344624,26.612883797230335,24.958274145335245
2021-09-08,24.06,24.01,23.991154061312592,23.975425492545885,24.0223313577786,24.086061011082396,24.07298926254215,24.010510916181943,23.92775035090826,24.04230876054994,26.476113363240753,24.844949911523543
2021-09-09,24.18,24.195993033655327,24.18490529017673,24.14193686879068,24.00951274384473,24.021809666040685,24.022734826688772,24.196059782420164,24.126332838236234,24.2290977337736,26.384520967764566,24.915193803836313
2021-09-10,23.9,23.954370502491273,23.97023884458848,23.954194040530215,24.192235935886046,24.149565437272237,24.140975606517717,23.951619569699147,23.86688025160665,23.981845515214022,26.288683919051458,24.64352596508674
2021-09-13,23.8,24.698215236873523,24.742809601999365,24.660332164540595,23.95897646817534,23.98728749730204,23.963700674668395,24.7019486874853,24.6660242325287,24.739109735082586,26.090590871614435,25.04739331927084
2021-09-14,23.89,24.420249800735114,24.44390418388004,24.40056450862578,24.683237874399172,24.689853436805866,24.67636911625729,24.40869003618339,24.354137391798936,24.444419884386445,25.926841952929056,24.66688025297092
2021-09-15,23.8,24.09601594370517,24.0413260731169,24.058987182927975,24.42610792830918,24.46156095998559,24.46359873395957,24.10062389323919,24.02763942202239,24.13257776223559,25.759803478002866,24.34401257579134
2021-09-16,22.79,24.166045643235016,24.1267631878842,24.143035916897237,24.1003951449388,24.09576961461901,24.079954690745748,24.170744660701104,24.103239461171988,24.203641979476306,25.55224300223284,24.31911851492437
2021-09-17,22.34,23.932598397803353,23.9529077435988,23.995122562210035,24.163715200503397,24.091172579986722,24.074670933116625,23.93160343340366,23.849738598688287,23.96145790702429,25.462850414060465,24.10301845202086
2021-09-20,22.2,23.811625786835346,23.78945628623215,23.85449850834492,23.93630528878836,23.957811978941837,23.96592279305243,23.81533402173143,23.72715724266785,23.848751892820438,25.161013141793255,23.84742787361525
2021-09-21,22.61,23.87953381261584,23.85755873848757,23.898526731208026,23.812642866410428,23.821255052872193,23.83721869248675,23.88129383423126,23.798535218723547,23.914654256335343,25.027438941462222,23.872939649060953
2021-09-22,22.91,23.810468913787478,23.829696467354502,23.84195384724677,23.877595458308495,23.835169155340722,23.866477843053765,23.80948185920522,23.723106419849717,23.839999512973392,24.91321643492342,23.800728115031646
2021-09-23,22.68,22.90708446335072,22.827792489375543,22.962528523682636,23.810899381200986,23.824336152405838,23.830386829031607,22.908528270572983,22.764488373073185,22.93566921831785,24.75535788270291,23.062524521706617
2021-09-24,22.43,22.391029095978062,22.259830141780498,22.463840609306686,22.91818480719325,22.916703904607665,22.92189317071858,22.40415740008691,22.228493715748236,22.427392011798077,24.588710049580158,22.66090758776868
2021-09-27,22.69,22.215822136206285,22.193139080115557,22.35561640529746,22.396267082475777,22.284250341484107,22.32448914532556,22.222968068477115,22.036807438512973,22.249471540355895,24.38959670908871,22.580273165995163
2021-09-28,22.47,22.563566822968706,22.629112239509034,22.702470530530036,22.216875841624937,22.15909543606208,22.20487003531465,22.566172814111226,22.40667447500846,22.594011821693158,24.302645319317275,22.913300088763236
2021-09-29,21.49,22.876211016526224,22.91904191586752,22.91882737567612,22.557019859410445,22.606044783898312,22.655223500260842,22.871277959972932,22.73528390213561,22.897798666025263,24.223944264961112,23.16411444593975
2021-09-30,22.05,22.7059618744018,22.69294842874281,22.68031283723943,22.870826109371215,22.910725686857695,22.960974383096875,22.701607757877717,22.555900092364656,22.727595637379807,24.177617822773996,23.04104256963646
2021-10-01,22.54,22.45815035005476,22.413915510841232,22.42559438544605,22.708099960516947,22.71439148887581,22.730392911503337,22.4606479517827,22.300579731322163,22.483848491880035,24.095835278570696,22.869160294652186
2021-10-04,22.64,22.660659818309057,22.665466395367506,22.66673711228302,22.460750692666256,22.431932815303597,22.40321289635798,22.664054177265665,22.51980022726941,22.69234333015667,24.129978732692496,23.166686694485925
2021-10-05,22.61,22.494872255230472,22.51424154542824,22.540157984762498,22.65573607961785,22.631024105012507,22.618620570783477,22.49199339841292,22.33801178468427,22.519379478679543,24.103016395662436,23.101599486316587
2021-10-06,22.53,21.599860140164253,21.50482336363388,21.65039603699911,22.496502679648117,22.52570474767069,22.538564704869337,21.602728748579914,21.389790350241977,21.623614341129375,24.177541559692585,22.575078328325965
2021-10-07,22.66,21.986199790545843,21.937478508614703,22.01220271394619,21.614788125463246,21.598398311805514,21.623486096609778,21.998943712467494,21.815712364195146,22.02211956927769,24.06020669367899,22.814860122563807
2021-10-08,22.71,22.484832263911848,22.595637183251526,22.548489954651323,21.97785208798809,21.880909854016537,21.904648635963536,22.478424145722308,22.331438083582057,22.50180015421373,24.10224963167938,23.263279912221577
2021-10-11,22.67,22.628775173465076,22.69430726880523,22.63803386675924,22.476960877841783,22.52224610039583,22.532916394462518,22.621704328479495,22.486435642609184,22.649764913244965,24.215709801301948,23.42352157613537
2021-10-12,22.51,22.613367670706392,22.561930093098127,22.524848096423835,22.626260981100696,22.734187826698587,22.742596545361526,22.61132727335235,22.477102034747325,22.639054229548677,24.16233300259833,23.34778987632865
2021-10-13,23.17,22.53897959832764,22.527435820300322,22.481101065862408,22.612677144142918,22.576190828213356,22.58049497630297,22.539225276558994,22.402005170190378,22.563790443021475,24.189449686179746,23.336341196833075
2021-10-14,23.48,22.645402831190335,22.675773505079,22.638294963047453,22.53902864876376,22.504728894209517,22.472521625588577,22.646294803801077,22.517754327936665,22.67207513142974,24.1974152750816,23.41933570506738
2021-10-15,23.35,22.7043875458754,22.70815415928223,22.70637395121805,22.642493435150165,22.671452409905598,22.627948514732417,22.702773319788044,22.579478255046265,22.72699264386091,24.28461377670268,23.52360409450055
2021-10-18,23.26,22.674490251309873,22.66708670191238,22.659912842489632,22.702603827376628,22.712153199004977,22.7239392546698,22.67371830468595,22.550084129874662,22.701929813253457,24.340586936357887,23.480618695595602
2021-10-19,23.88,22.527956500384917,22.51673383987006,22.515766912050882,22.673922654888667,22.665676705486035,22.679908747412007,22.528572034147473,22.3971961935222,22.555771633726717,24.279746156422206,23.318769340849144
2021-10-20,24.45,23.095641368989583,23.132952226167916,23.071472094109986,22.529464791404163,22.52634838519131,22.5091992202854,23.09691602713212,23.003218984813255,23.12390368913892,24.28900556150213,23.695044744940958
2021-10-21,24.17,23.445416979537388,23.5191780604831,23.414259779356733,23.086401505339243,23.086054049993148,23.0734175102757,23.43686864206533,23.36524691056558,23.465914063638483,24.14996939003706,23.84960608749722
2021-10-22,24.45,23.364518192752,23.372028164250732,23.29978118746138,23.440303141503374,23.49152167642205,23.484398978679828,23.35980570109738,23.284042331410703,23.386573990227202,24.215112634470607,23.770689742377254
2021-10-25,24.59,23.270045759306182,23.224672740987423,23.19084366246744,23.36560015265716,23.40808892359111,23.387938367270507,23.271275444871048,23.1910357241721,23.301692898655674,24.12195371023786,23.590098447772935
2021-10-26,24.09,23.81065126665596,23.855954269519355,23.76257344429608,23.27078171833399,23.231142409590714,23.205008001013145,23.81104657317946,23.76447854217602,23.84358496440873,24.07937428612908,23.918833720434687
2021-10-27,24.19,24.387218706433092,24.490444918953262,24.34582646909152,23.80283875566114,23.79388523202725,23.76477831466686,24.37892229602454,24.366307243225947,24.411230026416913,24.014884287393436,24.27386343011481
2021-10-28,24.12,24.200982149948455,24.20313331082188,24.127314508742025,24.378644132576213,24.45499138814856,24.425637506892237,24.19337337798896,24.169331129601783,24.225354129002596,24.029454522333307,24.105456096858028
2021-10-29,23.95,24.41893618165604,24.387339117714898,24.307379631122657,24.204583311225093,24.252657812426428,24.23842362859488,24.421181711569467,24.41093921285602,24.45226083118765,23.993762902519784,24.211759450859898
2021-11-01,24.07,24.57449721107378,24.61256931603876,24.520319344244793,24.414862378454337,24.36892173441662,24.341036928949315,24.571079431446677,24.56955288863683,24.606669855049038,23.87259514661588,24.248635977142612
2021-11-02,23.51,24.145510526417368,24.139269284510764,24.14723873387405,24.57205888489644,24.57582051306797,24.52732256936477,24.14414205843719,24.117336519854835,24.177789754063927,23.934604074487314,23.960714946579735
2021-11-03,23.23,24.17888993456369,24.124390316750986,24.161363512807885,24.152059191477132,24.196050329742796,24.172751134993643,24.184838651415518,24.16114715697306,24.216359324300203,23.863595503285207,23.957416093779727
2021-11-04,23.91,24.12777875224788,24.13566702022373,24.1467174389791,24.1770639544373,24.122918033289068,24.13671256330489,24.12730494947656,24.100492872962892,24.15883781064541,23.866508865064073,23.935578478472745
2021-11-05,24.16,23.968882244151317,23.980276209131958,24.007442772394594,24.12825952578387,24.106321734177797,24.11371936498692,23.969965448134637,23.934230556381102,23.999078983228884,23.808279957543007,23.79933704875401
2021-11-08,24.54,24.056662819122597,24.033059049254714,24.06547406888472,23.970817241446518,24.00833107319603,24.00096911043089,24.058728300659002,24.028799514446085,24.092210084763597,23.753204445926038,23.867518002967667
2021-11-09,24.32,23.572395276292024,23.543038409537882,23.60795638298546,24.054225963915645,24.028831053953844,24.04916057668439,23.57195289455174,23.5134697175045,23.60294017807839,23.78738213236127,23.55122840686872
2021-11-10,24.77,23.260965324497,23.21596555096307,23.307194581461445,23.578777741724316,23.560802848115834,23.582877275984412,23.26825097092541,23.19287021515948,23.295819882697625,23.770560026909877,23.327290387189475
