Date,Price
09/17/2021,22.337
09/16/2021,22.794
09/15/2021,23.801
09/14/2021,23.885
09/13/2021,23.796
09/10/2021,23.9
09/09/2021,24.177
09/08/2021,24.056
09/06/2021,24.373
09/03/2021,24.802
09/02/2021,23.918
09/01/2021,24.221
08/31/2021,24.006
08/30/2021,24.006
08/27/2021,24.11
08/26/2021,23.55
08/25/2021,23.775
08/24/2021,23.894
08/23/2021,23.656
08/20/2021,23.112
08/19/2021,23.23
08/18/2021,23.422
08/17/2021,23.659
08/16/2021,23.791
08/13/2021,23.779
08/12/2021,23.116
08/11/2021,23.488
08/10/2021,23.392
08/09/2021,23.269
08/06/2021,24.326
08/05/2021,25.292
08/04/2021,25.461
08/03/2021,25.582
08/02/2021,25.575
07/30/2021,25.547
07/29/2021,25.782
07/28/2021,24.877
07/27/2021,24.649
07/26/2021,25.318
07/23/2021,25.233
07/22/2021,25.381
07/21/2021,25.255
07/20/2021,24.995
07/19/2021,25.144
07/16/2021,25.795
07/15/2021,26.394
07/14/2021,26.271
07/13/2021,26.14
07/12/2021,26.239
07/09/2021,26.234
07/08/2021,25.987
07/07/2021,26.129
07/05/2021,26.174
07/02/2021,26.501
07/01/2021,26.1
06/30/2021,26.194
06/29/2021,25.901
06/28/2021,26.223
06/25/2021,26.087
06/24/2021,26.05
06/23/2021,26.111
06/22/2021,25.857
06/21/2021,26.025
06/18/2021,25.969
06/17/2021,25.856
06/16/2021,27.812
06/15/2021,27.693
06/14/2021,28.039
06/11/2021,28.146
06/10/2021,28.031
06/09/2021,28.002
06/08/2021,27.731
06/07/2021,28.018
06/04/2021,27.896
06/03/2021,27.477
06/02/2021,28.204
05/31/2021,28.102
05/28/2021,28.014
05/27/2021,27.94
05/26/2021,27.877
05/25/2021,28.056
05/24/2021,27.905
05/21/2021,27.486
05/20/2021,28.067
05/19/2021,28.025
05/18/2021,28.333
05/17/2021,28.274
05/14/2021,27.365
05/13/2021,27.059
05/12/2021,27.244
05/11/2021,27.667
05/10/2021,27.492
05/07/2021,27.477
05/06/2021,27.477
05/05/2021,26.522
05/04/2021,26.558
05/03/2021,26.96
04/30/2021,25.873
04/29/2021,26.085
04/28/2021,26.085
04/27/2021,26.41
04/26/2021,26.209
04/23/2021,26.075
04/22/2021,26.18
04/21/2021,26.57
04/20/2021,25.84
04/19/2021,25.837
04/16/2021,26.105
04/15/2021,25.964
04/14/2021,25.524
04/13/2021,25.426
04/12/2021,24.867
04/09/2021,25.325
04/08/2021,25.585
04/07/2021,25.247
04/06/2021,25.227
04/05/2021,24.78
04/01/2021,24.948
03/31/2021,24.532
03/30/2021,24.137
03/29/2021,24.771
03/26/2021,25.114
03/25/2021,25.047
03/24/2021,25.231
03/23/2021,25.227
03/22/2021,25.769
03/19/2021,26.321
03/18/2021,26.351
03/17/2021,26.058
03/16/2021,26.003
03/15/2021,26.288
03/12/2021,25.911
03/11/2021,26.193
03/10/2021,26.13
03/09/2021,26.183
03/08/2021,25.269
03/05/2021,25.287
03/04/2021,25.461
03/03/2021,26.387
03/02/2021,26.879
03/01/2021,26.678
02/26/2021,26.44
02/25/2021,27.685
02/24/2021,27.859
02/23/2021,27.688
02/22/2021,28.085
02/19/2021,27.254
02/18/2021,27.078
02/17/2021,27.315
02/15/2021,27.325
02/12/2021,27.328
02/11/2021,27.047
02/10/2021,27.078
02/09/2021,27.402
02/08/2021,27.576
02/05/2021,27.019
02/04/2021,26.234
02/03/2021,26.889
02/02/2021,26.402
02/01/2021,29.418
01/29/2021,26.914
01/28/2021,25.922
01/27/2021,25.389
01/26/2021,25.538
01/25/2021,25.484
01/22/2021,25.556
01/21/2021,25.854
01/20/2021,25.766
01/18/2021,25.32
01/15/2021,24.866
01/14/2021,25.802
01/13/2021,25.572
01/12/2021,25.435
01/11/2021,25.284
01/08/2021,24.637
01/07/2021,27.261
01/06/2021,27.042
01/05/2021,27.64
01/04/2021,27.364
12/31/2020,26.412
12/30/2020,26.573
12/29/2020,26.217
12/28/2020,26.539
12/24/2020,25.908
12/23/2020,25.921
12/22/2020,25.535
12/21/2020,26.379
12/18/2020,26.033
12/17/2020,26.181
12/16/2020,25.052
12/15/2020,24.644
12/14/2020,24.047
12/11/2020,24.092
12/10/2020,24.094
12/09/2020,23.99
12/08/2020,24.736
12/07/2020,24.794
12/04/2020,24.253
12/03/2020,24.137
12/02/2020,24.08
12/01/2020,24.09
11/30/2020,22.593
11/26/2020,22.639
11/25/2020,23.362
11/24/2020,23.3
11/23/2020,23.633
11/20/2020,24.363
11/19/2020,24.048
11/18/2020,24.448
11/17/2020,24.651
11/16/2020,24.802
11/13/2020,24.775
11/12/2020,24.306
11/11/2020,24.267
11/10/2020,24.462
11/09/2020,23.701
11/06/2020,25.662
11/05/2020,25.191
11/04/2020,23.893
