Date,Price
01/15/2020,"1,031.50"
01/14/2020,989.25
01/13/2020,980.6
01/12/2020,981.75
01/10/2020,984.3
01/09/2020,973.6
01/08/2020,961
01/07/2020,977.75
01/06/2020,969.35
01/05/2020,989.3
01/03/2020,988.55
01/02/2020,986.9
01/01/2020,975.5
12/31/2019,971.9
12/30/2019,964.75
12/29/2019,956
12/27/2019,947.35
12/26/2019,949.1
12/25/2019,943
12/24/2019,945.6
12/23/2019,932.5
12/22/2019,918.85
12/20/2019,912.15
12/19/2019,936.4
12/18/2019,935.8
12/17/2019,929.05
12/16/2019,931.15
12/15/2019,928.55
12/13/2019,930.6
12/12/2019,945.5
12/11/2019,941.4
12/10/2019,918.65
12/09/2019,896.25
12/08/2019,898.1
12/06/2019,897.9
12/05/2019,898.7
12/04/2019,900.05
12/03/2019,912
12/02/2019,900.4
12/01/2019,899.25
11/29/2019,898.1
11/28/2019,895.55
11/27/2019,899.5
11/26/2019,909.8
11/25/2019,898.45
11/24/2019,894.55
11/22/2019,893.75
11/21/2019,917.5
11/20/2019,919.8
11/19/2019,912.4
11/18/2019,897.1
11/17/2019,893.25
11/15/2019,892.4
11/14/2019,882.85
11/13/2019,876.1
11/12/2019,874.05
11/11/2019,877.2
11/10/2019,891.55
11/08/2019,889.7
11/07/2019,914.2
11/06/2019,932.3
11/05/2019,932.25
11/04/2019,939.3
11/03/2019,954.7
11/01/2019,954.65
10/31/2019,936.3
10/30/2019,928.05
10/29/2019,924.6
10/28/2019,920.35
10/27/2019,930.95
10/25/2019,930.55
10/24/2019,927.2
10/23/2019,922.2
10/22/2019,896.7
10/21/2019,891.6
10/20/2019,895.45
10/18/2019,896.5
10/17/2019,891.7
10/16/2019,889.85
10/15/2019,888.55
10/14/2019,898.6
10/13/2019,897.65
10/11/2019,901
10/10/2019,904.25
10/09/2019,895.95
10/08/2019,899.05
10/07/2019,881.85
10/06/2019,884.9
10/04/2019,885.45
10/03/2019,894.45
10/02/2019,893.9
10/01/2019,884.35
09/30/2019,892.15
09/29/2019,938.9
09/27/2019,929.6
09/26/2019,932.8
09/25/2019,928.3
09/24/2019,957.05
09/23/2019,959.25
09/22/2019,950.9
09/20/2019,947.3
09/19/2019,940.25
09/18/2019,925.3
09/17/2019,940.5
09/16/2019,938.2
09/15/2019,958.75
09/13/2019,950.65
09/12/2019,952.25
09/11/2019,948.15
09/10/2019,934.85
09/09/2019,946.1
09/08/2019,950.45
09/06/2019,953.3
09/05/2019,962.2
09/04/2019,991.3
09/03/2019,964.5
09/02/2019,933.25
09/01/2019,940.45
08/30/2019,936.6
08/29/2019,920.75
08/28/2019,901.8
08/27/2019,870.3
08/26/2019,858.75
08/25/2019,864.1
08/23/2019,860.25
08/22/2019,860.8
08/21/2019,855.95
08/20/2019,850.15
08/19/2019,853.1
08/18/2019,851.9
08/16/2019,851.4
08/15/2019,842.75
08/14/2019,848.65
08/13/2019,857.8
08/12/2019,862.15
08/11/2019,864.5
08/09/2019,864.35
08/08/2019,870.7
08/07/2019,868.85
08/06/2019,855.55
08/05/2019,860.5
08/04/2019,848.95
08/02/2019,848.2
08/01/2019,856.85
07/31/2019,868.6
07/30/2019,878.8
07/29/2019,883.1
07/28/2019,870.1
07/26/2019,868.6
07/25/2019,871.3
07/24/2019,880.95
07/23/2019,859.9
07/22/2019,850.9
07/21/2019,850.7
07/19/2019,849.45
07/18/2019,854.3
07/17/2019,848.85
07/16/2019,844.2
07/15/2019,845.7
07/14/2019,834.7
07/12/2019,834.25
07/11/2019,827.4
07/10/2019,831.4
07/09/2019,813.6
07/08/2019,816.6
07/07/2019,812.35
07/05/2019,813.8
07/04/2019,840.35
07/03/2019,843.85
07/02/2019,837.75
07/01/2019,835.75
06/30/2019,834.4
06/28/2019,839.6
06/27/2019,821.95
06/26/2019,821.45
06/25/2019,811.25
06/24/2019,820.05
06/23/2019,817.95
06/21/2019,809.45
06/20/2019,810.25
06/19/2019,812.55
06/18/2019,803.4
06/17/2019,792.65
06/16/2019,801.7
06/14/2019,803.6
06/13/2019,812.7
06/12/2019,811.35
06/11/2019,815.2
06/10/2019,807.75
06/09/2019,809.55
06/07/2019,806.15
06/06/2019,803.25
06/05/2019,806.65
06/04/2019,820.75
06/03/2019,823.05
06/02/2019,794.75
05/31/2019,792.8
05/30/2019,791.65
05/29/2019,792.2
05/28/2019,800.2
05/27/2019,813.1
05/26/2019,806.7
05/24/2019,805.5
05/23/2019,801.15
05/22/2019,803.5
05/21/2019,817.5
05/20/2019,816.5
05/19/2019,822.45
05/17/2019,819.55
05/16/2019,835.3
05/15/2019,846.8
05/14/2019,859.7
05/13/2019,860.85
05/12/2019,858.9
05/10/2019,867.75
05/09/2019,854
05/08/2019,864.4
05/07/2019,873.15
05/06/2019,884.95
05/05/2019,864.8
05/03/2019,874.7
05/02/2019,853.65
05/01/2019,872.2
04/30/2019,891.4
04/29/2019,901.6
04/28/2019,904.1
04/26/2019,902.8
04/25/2019,890.65
04/24/2019,888.6
04/23/2019,893.1
04/22/2019,904.85
04/21/2019,907.1
04/19/2019,907
04/18/2019,907.4
04/17/2019,892.7
04/16/2019,885.2
04/15/2019,891.65
04/14/2019,896.4
04/12/2019,895.35
04/11/2019,897.4
04/10/2019,907.95
04/09/2019,891.6
04/08/2019,910.05
04/07/2019,908.75
04/05/2019,905.65
04/04/2019,902.05
04/03/2019,875.5
04/02/2019,856
04/01/2019,855.7
03/31/2019,856.3
03/29/2019,853.4
03/28/2019,849.25
03/27/2019,859.9
03/26/2019,865.3
03/25/2019,866.6
03/24/2019,849.95
03/22/2019,847.95
03/21/2019,860.35
03/20/2019,868.5
03/19/2019,851.7
03/18/2019,836.2
03/17/2019,830.55
03/15/2019,831.8
03/14/2019,825.4
03/13/2019,842.05
03/12/2019,835.9
03/11/2019,820.65
03/10/2019,818.15
03/08/2019,818.85
03/07/2019,816.5
03/06/2019,829.7
03/05/2019,839.1
03/04/2019,840.6
03/03/2019,863.7
03/01/2019,862.2
02/28/2019,874.1
02/27/2019,871.85
02/26/2019,863.1
02/25/2019,856.8
02/24/2019,846.8
02/22/2019,845.45
02/21/2019,826.9
02/20/2019,830.4
02/19/2019,821.4
02/18/2019,808.75
02/17/2019,806.6
02/15/2019,808.55
02/14/2019,788.75
02/13/2019,788.4
02/12/2019,793.55
02/11/2019,789.75
02/10/2019,802.3
02/08/2019,802.2
02/07/2019,800.8
02/06/2019,807.1
02/05/2019,821.35
02/04/2019,822.5
02/03/2019,826
02/01/2019,825.9
01/31/2019,823
01/30/2019,819.6
01/29/2019,816.3
01/28/2019,814
01/27/2019,818.4
01/25/2019,820.65
01/24/2019,804.6
01/23/2019,797.55
01/22/2019,794
01/21/2019,798.45
01/20/2019,801.35
01/18/2019,800.3
01/17/2019,812.4
01/16/2019,809.35
01/15/2019,803.8
01/14/2019,808.7
01/13/2019,814.3
01/11/2019,813.8
01/10/2019,823.9
01/09/2019,829.65
01/08/2019,825.45
01/07/2019,826.4
01/06/2019,824.85
01/04/2019,826.7
01/03/2019,804
01/02/2019,798.7
01/01/2019,800.6
12/31/2018,801.4
12/30/2018,796.2
12/28/2018,790.25
12/27/2018,795.5
12/26/2018,799.25
12/25/2018,788.9
12/24/2018,788.4
12/23/2018,791.95
12/21/2018,789.05
12/20/2018,796.4
12/19/2018,787.7
12/18/2018,792.9
12/17/2018,793.1
12/16/2018,787.35
12/14/2018,787.35
12/13/2018,796.8
12/12/2018,804.65
12/11/2018,787.35
12/10/2018,783.75
12/09/2018,793.1
12/07/2018,794.3
12/06/2018,789.8
12/05/2018,802.05
12/04/2018,804.55
12/03/2018,808.5
12/02/2018,807.9
11/30/2018,801
11/29/2018,822.2
11/28/2018,827.8
11/27/2018,836.5
11/26/2018,846.5
11/25/2018,843.8
11/23/2018,843.1
11/22/2018,850
11/21/2018,849.1
11/20/2018,844.3
11/19/2018,855.7
11/18/2018,848
11/16/2018,848
11/15/2018,844.3
11/14/2018,838.3
11/13/2018,843.7
11/12/2018,845
11/11/2018,857.3
11/09/2018,855.6
11/08/2018,867.2
11/07/2018,877
11/06/2018,873.2
11/05/2018,867.5
11/04/2018,873.9
11/02/2018,872.1
11/01/2018,867.8
10/31/2018,841.8
10/30/2018,838.4
10/29/2018,836.6
10/28/2018,835.7
10/26/2018,836
10/25/2018,829.6
10/24/2018,834.6
10/23/2018,835.1
10/22/2018,824
10/21/2018,833.8
10/19/2018,833.9
10/18/2018,831.5
10/17/2018,835.1
10/16/2018,845.2
10/15/2018,846.8
10/14/2018,843.3
10/12/2018,841.8
10/11/2018,841.9
10/10/2018,824.5
10/09/2018,829.3
10/08/2018,825.3
10/07/2018,825.2
10/05/2018,825.3
10/04/2018,827.4
10/03/2018,827.8
10/02/2018,836.1
10/01/2018,826.9
09/30/2018,818.6
09/28/2018,818.5
09/27/2018,813.2
09/26/2018,827.6
09/25/2018,827.8
09/24/2018,831.6
09/23/2018,829.4
09/21/2018,828.7
09/20/2018,835
09/19/2018,824.2
09/18/2018,815.2
09/17/2018,795.4
09/16/2018,793.5
09/14/2018,794.6
09/13/2018,804.2
09/12/2018,799.8
09/11/2018,792.5
09/10/2018,786.3
09/09/2018,782.1
09/07/2018,781.9
09/06/2018,792.7
09/05/2018,785.5
09/04/2018,777.8
09/03/2018,787.6
09/02/2018,787.2
08/31/2018,787.8
08/30/2018,791.1
08/29/2018,797.2
08/28/2018,791.8
08/27/2018,805
08/26/2018,792.7
08/24/2018,790.5
08/23/2018,775.6
08/22/2018,792.9
08/21/2018,795.3
08/20/2018,795.9
08/19/2018,788.3
08/17/2018,788.1
08/16/2018,781
08/15/2018,765.2
08/14/2018,801.2
08/13/2018,799.8
08/12/2018,830.5
08/10/2018,828.8
08/09/2018,833.7
08/08/2018,832
08/07/2018,832.6
08/06/2018,824.3
08/05/2018,836.1
08/03/2018,832.5
08/02/2018,825
08/01/2018,821.5
07/31/2018,839.7
07/30/2018,831.3
07/29/2018,832.6
07/27/2018,832.3
07/26/2018,829.5
07/25/2018,847.4
07/24/2018,836.6
07/23/2018,834
07/22/2018,833
07/20/2018,828.9
07/19/2018,809.2
07/18/2018,821.6
07/17/2018,818.5
07/16/2018,828
07/15/2018,832.2
07/13/2018,831.7
07/12/2018,844.6
07/11/2018,831.7
07/10/2018,846
07/09/2018,855.3
07/08/2018,848.4
07/06/2018,847
07/05/2018,844.5
07/04/2018,846.4
07/03/2018,844.1
07/02/2018,819.4
07/01/2018,856.8
06/29/2018,856.9
06/28/2018,853.5
06/27/2018,861
06/26/2018,871.4
06/25/2018,869.8
06/24/2018,880.6
06/22/2018,878.7
06/21/2018,864
06/20/2018,870.8
06/19/2018,867.2
06/18/2018,885.7
06/17/2018,889.1
06/15/2018,888.2
06/14/2018,906.2
06/13/2018,902.4
06/12/2018,900.4
06/11/2018,905.6
06/10/2018,907.7
06/08/2018,908.2
06/07/2018,901.1
06/06/2018,906.1
06/05/2018,902.5
06/04/2018,900.9
06/03/2018,904.2
06/01/2018,903.7
05/31/2018,909.7
05/30/2018,910.1
05/29/2018,907.6
05/28/2018,905.4
05/27/2018,901.6
05/25/2018,900.6
05/24/2018,910.4
05/23/2018,904.6
05/22/2018,908.3
05/21/2018,899.5
05/20/2018,886.2
05/18/2018,886.8
05/17/2018,891
05/16/2018,892.6
05/15/2018,898.4
05/14/2018,911.6
05/13/2018,924.4
05/11/2018,924
05/10/2018,925.8
05/09/2018,914.8
05/08/2018,915.7
05/07/2018,912.6
05/06/2018,911.3
05/04/2018,911.6
05/03/2018,903.8
05/02/2018,896.5
05/01/2018,894.6
04/30/2018,906.4
04/29/2018,916.2
04/27/2018,916.8
04/26/2018,910.2
04/25/2018,914.7
04/24/2018,934
04/23/2018,923.3
04/22/2018,929.1
04/20/2018,929.4
04/19/2018,938
04/18/2018,946.5
04/17/2018,939
04/16/2018,933.3
04/15/2018,934.1
04/13/2018,934.3
04/12/2018,932
04/11/2018,936.1
04/10/2018,935.9
04/09/2018,937
04/08/2018,923.7
04/06/2018,920.6
04/05/2018,916.8
04/04/2018,920.7
04/03/2018,929.3
04/02/2018,939.3
04/01/2018,939.4
03/29/2018,936.6
03/28/2018,945
03/27/2018,952.1
03/26/2018,960
03/25/2018,956
03/23/2018,949.6
03/22/2018,950.8
03/21/2018,959.9
03/20/2018,943.9
03/19/2018,954.7
03/18/2018,950.2
03/16/2018,950.9
03/15/2018,955.3
03/14/2018,963.3
03/13/2018,967.6
03/12/2018,966.1
03/11/2018,966.4
03/09/2018,966.9
03/08/2018,953.6
03/07/2018,955.1
03/06/2018,971.3
03/05/2018,964.6
03/04/2018,969.8
03/02/2018,967.4
03/01/2018,970
02/28/2018,984.8
02/27/2018,985.3
02/26/2018,"1,002.20"
02/25/2018,996.3
02/23/2018,998.1
02/22/2018,"1,000.10"
02/21/2018,994.5
02/20/2018,"1,002.20"
02/19/2018,"1,008.20"
02/18/2018,"1,007.80"
02/16/2018,"1,008.80"
02/15/2018,"1,004.20"
02/14/2018,"1,001.60"
02/13/2018,978.1
02/12/2018,973.4
02/11/2018,970.4
02/09/2018,968.2
02/08/2018,978.9
02/07/2018,985
02/06/2018,994
02/05/2018,994.8
02/04/2018,993.2
02/02/2018,995.9
02/01/2018,"1,009.60"
01/31/2018,"1,005.50"
01/30/2018,"1,001.60"
01/29/2018,"1,010.30"
01/28/2018,"1,014.30"
01/26/2018,"1,013.40"
01/25/2018,"1,016.40"
01/24/2018,"1,019.00"
01/23/2018,"1,010.80"
01/22/2018,"1,003.20"
01/21/2018,"1,019.10"
01/19/2018,"1,016.70"
01/18/2018,"1,006.50"
01/17/2018,"1,003.90"
01/16/2018,"1,004.30"
01/15/2018,"1,002.20"
01/14/2018,997.2
01/12/2018,998.7
01/11/2018,988.5
01/10/2018,976
01/09/2018,968.5
01/08/2018,974.3
01/07/2018,973.6
01/05/2018,974.9
01/04/2018,966
01/03/2018,956.1
01/02/2018,949.9
01/01/2018,937.4
12/29/2017,934.6
12/28/2017,930.9
12/27/2017,926.1
12/26/2017,925.5
12/25/2017,921.3
12/22/2017,923.05
12/21/2017,919.3
12/20/2017,920.2
12/19/2017,914.6
12/18/2017,911.4
12/17/2017,891.8
12/15/2017,893.9
12/14/2017,882.9
12/13/2017,887.7
12/12/2017,880.65
12/11/2017,888.15
12/10/2017,889.6
12/08/2017,888
12/07/2017,893.5
12/06/2017,903.55
12/05/2017,917.25
12/04/2017,930.85
12/03/2017,937.85
12/01/2017,941.2
11/30/2017,943.8
11/29/2017,942.7
11/28/2017,951.65
11/27/2017,949.2
11/26/2017,942.25
11/24/2017,945.05
11/23/2017,937.35
11/22/2017,939.45
11/21/2017,936.85
11/20/2017,929.3
11/19/2017,951.25
11/17/2017,953.95
11/16/2017,934.95
11/15/2017,933.75
11/14/2017,929.15
11/13/2017,933.35
11/12/2017,931.45
11/10/2017,931.15
11/09/2017,940.25
11/08/2017,933.8
11/07/2017,927.05
11/06/2017,935.05
11/05/2017,924.2
11/03/2017,922.65
11/02/2017,929
11/01/2017,934.8
10/31/2017,921.1
10/30/2017,923.55
10/29/2017,918.35
10/27/2017,918.4
10/26/2017,919.8
10/25/2017,928.15
10/24/2017,924.65
10/23/2017,929.35
10/22/2017,920.75
10/20/2017,926
10/19/2017,927.4
10/18/2017,924.15
10/17/2017,937.1
10/16/2017,935.15
10/15/2017,948.5
10/13/2017,948.8
10/12/2017,941.3
10/11/2017,937.2
10/10/2017,935.95
10/09/2017,919.4
10/08/2017,918.05
10/06/2017,918.95
10/05/2017,917.45
10/04/2017,916.8
10/03/2017,916.35
10/02/2017,916.3
10/01/2017,916.35
09/29/2017,915.3
09/28/2017,926.55
09/27/2017,924.55
09/26/2017,928.45
09/25/2017,944.45
09/24/2017,935.2
09/22/2017,933.45
09/21/2017,940.25
09/20/2017,941.75
09/19/2017,953.75
09/18/2017,964.4
09/17/2017,967.1
09/15/2017,970.75
09/14/2017,989.85
09/13/2017,982.55
09/12/2017,990.05
09/11/2017,992.6
09/10/2017,"1,005.85"
09/08/2017,"1,010.85"
09/07/2017,"1,021.75"
09/06/2017,"1,005.60"
09/05/2017,"1,012.90"
09/04/2017,"1,009.80"
09/03/2017,"1,016.75"
09/01/2017,"1,011.25"
08/31/2017,"1,001.25"
08/30/2017,993.75
08/29/2017,997.2
08/28/2017,993.2
08/27/2017,977.9
08/25/2017,977.3
08/24/2017,982.5
08/23/2017,982.55
08/22/2017,978.15
08/21/2017,985.7
08/20/2017,980.3
08/18/2017,981.75
08/17/2017,980
08/16/2017,982.55
08/15/2017,966.2
08/14/2017,969.05
08/13/2017,987
08/11/2017,987.8
08/10/2017,986.3
08/09/2017,978.25
08/08/2017,975.9
08/07/2017,970.15
08/06/2017,966.25
08/04/2017,967.85
08/03/2017,965.95
08/02/2017,949.4
08/01/2017,946.95
07/31/2017,941.65
07/30/2017,938.8
07/28/2017,937.85
07/27/2017,928.8
07/26/2017,931.45
07/25/2017,926.4
07/24/2017,931.8
07/23/2017,938.35
07/21/2017,937.8
07/20/2017,928.85
07/19/2017,923.65
07/18/2017,930.05
07/17/2017,925.15
07/16/2017,925.5
07/14/2017,923.45
07/13/2017,906.95
07/12/2017,917.85
07/11/2017,904.6
07/10/2017,902.55
07/09/2017,909.8
07/07/2017,909
07/06/2017,910.05
07/05/2017,911.2
07/04/2017,917
07/03/2017,907.35
07/02/2017,929.6
06/30/2017,927.7
06/29/2017,923.8
06/28/2017,922.55
06/27/2017,921.2
06/26/2017,919.25
06/25/2017,931.1
06/23/2017,929.75
06/22/2017,926.8
06/21/2017,928.95
06/20/2017,924.2
06/19/2017,924.85
06/18/2017,927.15
06/16/2017,929.85
06/15/2017,922.6
06/14/2017,938.1
06/13/2017,928.25
06/12/2017,944.35
06/11/2017,939
06/09/2017,940.4
06/08/2017,940.4
06/07/2017,945.8
06/06/2017,962.4
06/05/2017,954.8
06/04/2017,952.2
06/02/2017,955.35
06/01/2017,932.15
05/31/2017,949.95
05/30/2017,941.35
05/29/2017,956.55
05/28/2017,963.7
05/26/2017,961.95
05/25/2017,949.55
05/24/2017,950.4
05/23/2017,944.4
05/22/2017,949.9
05/21/2017,941.95
05/19/2017,940.4
05/18/2017,933.95
05/17/2017,947.8
05/16/2017,944
05/15/2017,931.95
05/14/2017,924.2
05/12/2017,922
05/11/2017,919.1
05/10/2017,910.45
05/09/2017,907.1
05/08/2017,919.45
05/07/2017,924.35
05/05/2017,914.4
05/04/2017,904.85
05/03/2017,898.95
05/02/2017,928.5
05/01/2017,934.8
04/30/2017,950.5
04/28/2017,948.15
04/27/2017,948.15
04/26/2017,951.85
04/25/2017,956.95
04/24/2017,966.45
04/23/2017,972.65
04/21/2017,974.65
04/20/2017,979.7
04/19/2017,970.2
04/18/2017,979.95
04/17/2017,983.7
04/16/2017,984.65
04/13/2017,976.1
04/12/2017,976.05
04/11/2017,971.7
04/10/2017,945.8
04/09/2017,956.15
04/07/2017,956.8
04/06/2017,959.9
04/05/2017,965.3
04/04/2017,963.1
04/03/2017,962.65
04/02/2017,956.95
03/31/2017,953.4
03/30/2017,952.2
03/29/2017,959.2
03/28/2017,956.75
03/27/2017,970.6
03/26/2017,973.6
03/24/2017,966.35
03/23/2017,962.95
03/22/2017,962.35
03/21/2017,972.6
03/20/2017,972.85
03/19/2017,966.65
03/17/2017,965.8
03/16/2017,958.65
03/15/2017,958.9
03/14/2017,939.1
03/13/2017,939.15
03/12/2017,943.95
03/10/2017,943.9
03/09/2017,936.5
03/08/2017,951.45
03/07/2017,963.8
03/06/2017,980.6
03/05/2017,"1,001.75"
03/03/2017,"1,000.60"
03/02/2017,993.95
03/01/2017,"1,018.05"
02/28/2017,"1,022.30"
02/27/2017,"1,031.95"
02/26/2017,"1,028.50"
02/24/2017,"1,031.05"
02/23/2017,"1,012.10"
02/22/2017,"1,004.85"
02/21/2017,"1,004.30"
02/20/2017,"1,007.00"
02/19/2017,"1,005.85"
02/17/2017,"1,006.35"
02/16/2017,"1,014.95"
02/15/2017,"1,012.35"
02/14/2017,"1,003.35"
02/13/2017,"1,000.85"
02/12/2017,"1,010.55"
02/10/2017,"1,014.30"
02/09/2017,"1,015.20"
02/08/2017,"1,017.75"
02/07/2017,"1,007.75"
02/06/2017,"1,016.85"
02/05/2017,"1,007.20"
02/03/2017,"1,006.85"
02/02/2017,999.9
02/01/2017,"1,003.65"
01/31/2017,999.25
01/30/2017,992.1
01/29/2017,989.5
01/27/2017,988.45
01/26/2017,980.5
01/25/2017,988.55
01/24/2017,997.2
01/23/2017,984.3
01/22/2017,985.65
01/20/2017,981.8
01/19/2017,960.7
01/18/2017,966.2
01/17/2017,981.7
01/16/2017,985.7
01/15/2017,989.5
01/13/2017,987.75
01/12/2017,980.8
01/11/2017,977.8
01/10/2017,979.3
01/09/2017,979.7
01/08/2017,973.2
01/06/2017,972.85
01/05/2017,974.1
01/04/2017,947.75
01/03/2017,930.2
01/02/2017,906.6
12/30/2016,905.65
12/29/2016,907.85
12/28/2016,902.4
12/27/2016,908.25
12/26/2016,900.7
12/23/2016,893.1
12/22/2016,908.55
12/21/2016,915.15
12/20/2016,919.4
12/19/2016,919.25
12/18/2016,925.4
12/16/2016,927.6
12/15/2016,900.1
12/14/2016,926.35
12/13/2016,934.75
12/12/2016,931.6
12/11/2016,918.3
12/09/2016,916.1
12/08/2016,939.5
12/07/2016,943.65
12/06/2016,936.3
12/05/2016,936.75
12/04/2016,927.3
12/02/2016,929.9
12/01/2016,916.2
11/30/2016,910.65
11/29/2016,919.9
11/28/2016,927.85
11/27/2016,913
11/25/2016,908
11/24/2016,918.3
11/23/2016,932.6
11/22/2016,941.95
11/21/2016,942.55
11/20/2016,921.1
11/18/2016,923.4
11/17/2016,932.5
11/16/2016,944.75
11/15/2016,943.85
11/14/2016,936.35
11/13/2016,949.25
11/11/2016,944.7
11/10/2016,979.65
11/09/2016,996.1
11/08/2016,"1,003.20"
11/07/2016,"1,002.35"
11/06/2016,992.6
11/04/2016,"1,000.40"
11/03/2016,998.1
11/02/2016,994.65
11/01/2016,992.95
10/31/2016,981.7
10/30/2016,980.7
10/28/2016,981.75
10/27/2016,967.25
10/26/2016,961.85
10/25/2016,961.95
10/24/2016,941.85
10/23/2016,934.35
10/21/2016,935
10/20/2016,933.7
10/19/2016,946.45
10/18/2016,946.5
10/17/2016,939
10/16/2016,938.9
10/14/2016,937.25
10/13/2016,937.05
10/12/2016,943.5
10/11/2016,949.25
10/10/2016,969
10/09/2016,976.65
10/07/2016,970.75
10/06/2016,971.85
10/05/2016,985.6
10/04/2016,990.9
10/03/2016,"1,010.60"
10/02/2016,"1,032.25"
09/30/2016,"1,032.80"
09/29/2016,"1,032.35"
09/28/2016,"1,040.60"
09/27/2016,"1,031.65"
09/26/2016,"1,044.45"
09/25/2016,"1,060.25"
09/23/2016,"1,057.10"
09/22/2016,"1,058.25"
09/21/2016,"1,054.25"
09/20/2016,"1,033.90"
09/19/2016,"1,023.60"
09/18/2016,"1,021.10"
09/16/2016,"1,017.60"
09/15/2016,"1,034.40"
09/14/2016,"1,039.60"
09/13/2016,"1,039.85"
09/12/2016,"1,060.05"
09/11/2016,"1,067.45"
09/09/2016,"1,064.80"
09/08/2016,"1,088.25"
09/07/2016,"1,092.45"
09/06/2016,"1,102.20"
09/05/2016,"1,074.45"
09/04/2016,"1,064.95"
09/02/2016,"1,066.40"
09/01/2016,"1,052.20"
08/31/2016,"1,055.95"
08/30/2016,"1,060.80"
08/29/2016,"1,083.30"
08/28/2016,"1,074.90"
08/26/2016,"1,076.15"
08/25/2016,"1,077.15"
08/24/2016,"1,084.40"
08/23/2016,"1,110.10"
08/22/2016,"1,107.35"
08/21/2016,"1,112.45"
08/19/2016,"1,118.75"
08/18/2016,"1,131.40"
08/17/2016,"1,129.20"
08/16/2016,"1,126.35"
08/15/2016,"1,118.35"
08/14/2016,"1,133.25"
08/12/2016,"1,128.55"
08/11/2016,"1,153.55"
08/10/2016,"1,181.70"
08/09/2016,"1,160.85"
08/08/2016,"1,154.95"
08/07/2016,"1,148.85"
08/05/2016,"1,150.60"
08/04/2016,"1,161.55"
08/03/2016,"1,168.15"
08/02/2016,"1,170.25"
08/01/2016,"1,162.95"
07/31/2016,"1,152.90"
07/29/2016,"1,153.65"
07/28/2016,"1,138.25"
07/27/2016,"1,139.10"
07/26/2016,"1,097.15"
07/25/2016,"1,088.00"
07/24/2016,"1,085.15"
07/22/2016,"1,087.50"
07/21/2016,"1,107.75"
07/20/2016,"1,088.00"
07/19/2016,"1,096.85"
07/18/2016,"1,100.30"
07/17/2016,"1,097.20"
07/15/2016,"1,099.00"
07/14/2016,"1,105.15"
07/13/2016,"1,098.90"
07/12/2016,"1,096.05"
07/11/2016,"1,102.70"
07/10/2016,"1,105.25"
07/08/2016,"1,101.95"
07/07/2016,"1,093.25"
07/06/2016,"1,090.80"
07/05/2016,"1,079.40"
07/04/2016,"1,067.60"
07/03/2016,"1,065.35"
07/01/2016,"1,064.30"
06/30/2016,"1,028.85"
06/29/2016,"1,008.80"
06/28/2016,983.4
06/27/2016,982.6
06/26/2016,989.65
06/24/2016,987.15
06/23/2016,973
06/22/2016,979.55
06/21/2016,978.65
06/20/2016,987.1
06/19/2016,973.3
06/17/2016,970.95
06/16/2016,979.2
06/15/2016,977.6
06/14/2016,975.45
06/13/2016,992.7
06/12/2016,995.7
06/10/2016,993.6
06/09/2016,"1,001.10"
06/08/2016,"1,015.95"
06/07/2016,"1,001.10"
06/06/2016,996.85
06/05/2016,988.4
06/03/2016,988.05
06/02/2016,957.2
06/01/2016,974.7
05/31/2016,981.1
05/30/2016,974.25
05/29/2016,977.9
05/27/2016,978.3
05/26/2016,997.35
05/25/2016,995.5
05/24/2016,"1,000.45"
05/23/2016,"1,015.10"
05/22/2016,"1,024.40"
05/20/2016,"1,024.00"
05/19/2016,"1,018.00"
05/18/2016,"1,032.30"
05/17/2016,"1,056.60"
05/16/2016,"1,054.60"
05/15/2016,"1,053.65"
05/13/2016,"1,054.25"
05/12/2016,"1,050.65"
05/11/2016,"1,068.95"
05/10/2016,"1,053.85"
05/09/2016,"1,045.90"
05/08/2016,"1,078.85"
05/06/2016,"1,082.00"
05/05/2016,"1,065.70"
05/04/2016,"1,063.05"
05/03/2016,"1,067.80"
05/02/2016,"1,080.05"
05/01/2016,"1,079.75"
04/29/2016,"1,080.00"
04/28/2016,"1,054.60"
04/27/2016,"1,026.35"
04/26/2016,"1,017.70"
04/25/2016,"1,016.95"
04/24/2016,"1,007.85"
04/22/2016,"1,011.70"
04/21/2016,"1,025.25"
04/20/2016,"1,019.90"
04/19/2016,"1,012.95"
04/18/2016,977.2
04/17/2016,986.5
04/15/2016,986.25
04/14/2016,991
04/13/2016,998.7
04/12/2016,"1,000.70"
04/11/2016,989.45
04/10/2016,969.55
04/08/2016,968.75
04/07/2016,958.1
04/06/2016,948.4
04/05/2016,953.8
04/04/2016,940.2
04/03/2016,960.35
04/01/2016,959.1
03/31/2016,976.3
03/30/2016,967.15
03/29/2016,969.9
03/28/2016,948.85
03/27/2016,945.05
03/24/2016,948.45
03/23/2016,961.9
03/22/2016,996.45
03/21/2016,980.3
03/20/2016,971.55
03/18/2016,973.65
03/17/2016,987.6
03/16/2016,978.9
03/15/2016,959.55
03/14/2016,961.6
03/13/2016,967.05
03/11/2016,964.85
03/10/2016,982.15
03/09/2016,980.55
03/08/2016,984.15
03/07/2016,998.8
03/06/2016,984.8
03/04/2016,981.05
03/03/2016,947.35
03/02/2016,937.4
03/01/2016,937.5
02/29/2016,934.05
02/28/2016,914.35
02/26/2016,915.15
02/25/2016,927.4
02/24/2016,937.75
02/23/2016,945.2
02/22/2016,930.2
02/21/2016,941.6
02/19/2016,940.45
02/18/2016,948.2
02/17/2016,944.3
