,Date,Price
201,2017-10-12,1296.5
202,2017-10-13,1304.6
203,2017-10-16,1303
204,2017-10-17,1286.2
205,2017-10-18,1283
206,2017-10-19,1290
207,2017-10-20,1280.5
208,2017-10-23,1280.9
209,2017-10-24,1278.3
210,2017-10-25,1279
211,2017-10-26,1269.6
212,2017-10-27,1271.8
213,2017-10-30,1277.7
214,2017-10-31,1270.5
215,2017-11-01,1277.3
216,2017-11-02,1278.1
217,2017-11-03,1269.2
218,2017-11-06,1281.6
219,2017-11-07,1275.8
220,2017-11-08,1283.7
221,2017-11-09,1287.5
222,2017-11-10,1274.2
223,2017-11-13,1278.9
224,2017-11-14,1282.9
225,2017-11-15,1277.7
226,2017-11-16,1278.2
227,2017-11-17,1296.5
228,2017-11-20,1275.3
229,2017-11-21,1281.7
230,2017-11-22,1292.2
231,2017-11-23,1287.3
232,2017-11-24,1289.2
233,2017-11-27,1294.4
234,2017-11-28,1294.9
235,2017-11-29,1286.2
236,2017-11-30,1276.7
237,2017-12-01,1282.3
238,2017-12-04,1277.7
239,2017-12-05,1264.9
240,2017-12-06,1266.1
241,2017-12-07,1253.1
242,2017-12-08,1248.4
243,2017-12-11,1246.9
244,2017-12-12,1241.7
245,2017-12-13,1248.6
246,2017-12-14,1257.1
247,2017-12-15,1257.5
248,2017-12-18,1265.5
249,2017-12-19,1264.2
250,2017-12-20,1269.6
251,2017-12-21,1270.6
252,2017-12-22,1278.8
253,2017-12-26,1287.5
254,2017-12-27,1291.4
255,2017-12-28,1297.2
256,2017-12-29,1309.3
257,2018-01-02,1316.1
258,2018-01-03,1318.5
259,2018-01-04,1321.6
260,2018-01-05,1322.3
261,2018-01-08,1320.4
262,2018-01-09,1313.7
263,2018-01-10,1319.3
264,2018-01-11,1322.5
265,2018-01-12,1334.9
266,2018-01-15,1337.1
267,2018-01-16,1339.3
268,2018-01-17,1339.2
269,2018-01-18,1327.2
270,2018-01-19,1333.1
271,2018-01-22,1331.9
272,2018-01-23,1336.7
273,2018-01-24,1356.3
274,2018-01-25,1362.9
275,2018-01-26,1352.1
276,2018-01-29,1340.3
277,2018-01-30,1340
278,2018-01-31,1343.1
279,2018-02-01,1347.9
280,2018-02-02,1337.3
281,2018-02-05,1336.5
282,2018-02-06,1329.5
283,2018-02-07,1314.6
284,2018-02-08,1319
285,2018-02-09,1315.7
286,2018-02-12,1326.4
287,2018-02-13,1330.4
288,2018-02-14,1358
289,2018-02-15,1355.3
290,2018-02-16,1356.2
291,2018-02-19,1331.2
292,2018-02-20,1331.2
293,2018-02-21,1332.1
294,2018-02-22,1332.7
295,2018-02-23,1330.3
296,2018-02-26,1332.8
297,2018-02-27,1318.6
298,2018-02-28,1317.9
299,2018-03-01,1305.2
300,2018-03-02,1323.4
301,2018-03-05,1319.9
302,2018-03-06,1335.2
303,2018-03-07,1327.6
304,2018-03-08,1321.7
305,2018-03-09,1324
306,2018-03-12,1320.8
307,2018-03-13,1327.1
308,2018-03-14,1325.6
309,2018-03-15,1317.8
310,2018-03-16,1312.3
311,2018-03-19,1317.8
312,2018-03-20,1311.9
313,2018-03-21,1321.5
314,2018-03-22,1327.4
315,2018-03-23,1349.9
316,2018-03-26,1355
317,2018-03-27,1342
318,2018-03-28,1324.2
319,2018-03-29,1327.3
320,2018-04-02,1346.9
321,2018-04-03,1337.3
322,2018-04-04,1340.2
323,2018-04-05,1328.5
324,2018-04-06,1336.1
325,2018-04-09,1340.1
326,2018-04-10,1345.9
327,2018-04-11,1360
328,2018-04-12,1341.9
329,2018-04-13,1347.9
330,2018-04-16,1350.7
331,2018-04-17,1349.5
332,2018-04-18,1353.5
333,2018-04-19,1348.8
334,2018-04-20,1338.3
335,2018-04-23,1324
336,2018-04-24,1333
337,2018-04-25,1322.8
338,2018-04-26,1317.9
339,2018-04-27,1323.4
340,2018-04-30,1319.2
341,2018-05-01,1306.8
342,2018-05-02,1305.6
343,2018-05-03,1312.7
344,2018-05-04,1314.7
345,2018-05-07,1314.1
346,2018-05-08,1313.7
347,2018-05-09,1313
348,2018-05-10,1322.3
349,2018-05-11,1320.7
350,2018-05-14,1318.2
351,2018-05-15,1290.3
352,2018-05-16,1291.5
353,2018-05-17,1289.4
354,2018-05-18,1291.3
355,2018-05-21,1290.9
356,2018-05-22,1292
357,2018-05-23,1289.6
358,2018-05-24,1304.4
359,2018-05-25,1303.7
360,2018-05-28,1299
361,2018-05-29,1301.6
362,2018-05-30,1306.5
363,2018-05-31,1304.7
364,2018-06-01,1299.3
365,2018-06-04,1297.3
366,2018-06-05,1302.2
367,2018-06-06,1301.4
368,2018-06-07,1303
369,2018-06-08,1302.7
370,2018-06-11,1303.2
371,2018-06-12,1299.4
372,2018-06-13,1301.3
373,2018-06-14,1308.3
374,2018-06-15,1278.5
375,2018-06-18,1280.1
376,2018-06-19,1278.6
377,2018-06-20,1274.5
378,2018-06-21,1270.5
379,2018-06-22,1270.7
380,2018-06-25,1268.9
381,2018-06-26,1259.9
382,2018-06-27,1256.1
383,2018-06-28,1251
384,2018-06-29,1254.5
385,2018-07-02,1241.7
386,2018-07-03,1253.5
387,2018-07-04,1258.8
388,2018-07-05,1261.7
389,2018-07-06,1255.8
390,2018-07-09,1259.6
391,2018-07-10,1255.4
392,2018-07-11,1244.4
393,2018-07-12,1246.6
394,2018-07-13,1241.2
395,2018-07-16,1239.7
396,2018-07-17,1227.3
397,2018-07-18,1227.9
398,2018-07-19,1224
399,2018-07-20,1231.1
400,2018-07-23,1225.6
401,2018-07-24,1225.5
402,2018-07-25,1231.8
403,2018-07-26,1225.7
404,2018-07-27,1232.7
405,2018-07-30,1231.5
406,2018-07-31,1233.6
407,2018-08-01,1227.6
408,2018-08-02,1220.1
409,2018-08-03,1223.2
410,2018-08-06,1217.7
411,2018-08-07,1218.3
412,2018-08-08,1221
413,2018-08-09,1219.9
414,2018-08-10,1219
