,Date,Price
1398,2021-06-28,1099.2
1399,2021-06-29,1070.6
1400,2021-06-30,1072.9
1401,2021-07-01,1080.9
1402,2021-07-02,1087.7
1403,2021-07-05,1101.9
1404,2021-07-06,1084
1405,2021-07-07,1081.9
1406,2021-07-08,1074.5
1407,2021-07-09,1095.7
1408,2021-07-11,1096
1409,2021-07-12,1123
1410,2021-07-13,1111.2
1411,2021-07-14,1128.1
1412,2021-07-15,1137.7
1413,2021-07-16,1108.5
1414,2021-07-18,1104.2
1415,2021-07-19,1071.4
1416,2021-07-20,1065.2
1417,2021-07-21,1075.3
1418,2021-07-22,1090.6
1419,2021-07-23,1061.4
1420,2021-07-25,1062
1421,2021-07-26,1070
1422,2021-07-27,1049.5
1423,2021-07-28,1058.1
1424,2021-07-29,1070.6
1425,2021-07-30,1051.5
1426,2021-08-01,1051.75
1427,2021-08-02,1058.9
1428,2021-08-03,1049.9
1429,2021-08-04,1024.1
1430,2021-08-05,1008.4
1431,2021-08-06,974.9
1432,2021-08-08,956.95
1433,2021-08-09,973.6
1434,2021-08-10,989.2
1435,2021-08-11,1017.9
1436,2021-08-12,1020.1
1437,2021-08-13,1028.2
1438,2021-08-15,1023.55
1439,2021-08-16,1023.1
1440,2021-08-17,996.2
1441,2021-08-18,998.6
1442,2021-08-19,972.8
1443,2021-08-20,995.7
1444,2021-08-22,988.45
1445,2021-08-23,1015.9
1446,2021-08-24,1013
1447,2021-08-25,996.5
1448,2021-08-26,978.5
1449,2021-08-27,1007.4
1450,2021-08-29,1009.8
1451,2021-08-30,1004.9
1452,2021-08-31,1016.9
1453,2021-09-01,1002.4
1454,2021-09-02,996.9
1455,2021-09-03,1024.5
1456,2021-09-05,1019.7
1457,2021-09-06,1018.3
1458,2021-09-07,998.9
1459,2021-09-08,979.1
1460,2021-09-09,977.5
1461,2021-09-10,959.6
1462,2021-09-12,956.1
1463,2021-09-13,960.2
1464,2021-09-14,941.1
1465,2021-09-15,932.9
1466,2021-09-16,925.6
1467,2021-09-17,932.6
1468,2021-09-19,932.9
1469,2021-09-20,899.4
1470,2021-09-21,950.8
1471,2021-09-22,999.8
1472,2021-09-23,995.4
1473,2021-09-24,976.3
1474,2021-09-26,979.8
1475,2021-09-27,977.8
1476,2021-09-28,961.3
1477,2021-09-29,947
1478,2021-09-30,962.4
1479,2021-10-01,973.6
1480,2021-10-03,978.5
1481,2021-10-04,961.6
1482,2021-10-05,959.8
1483,2021-10-06,977.2
1484,2021-10-07,985.3
1485,2021-10-08,1028.2
1486,2021-10-10,1021.5
1487,2021-10-11,1006.9
1488,2021-10-12,1011.7
1489,2021-10-13,1024.2
1490,2021-10-14,1052.3
1491,2021-10-15,1058.9
1492,2021-10-17,1058.35
1493,2021-10-18,1037.9
1494,2021-10-19,1047.1
1495,2021-10-20,1052.3
1496,2021-10-21,1049.7
1497,2021-10-22,1052.1
1498,2021-10-24,1046.6
1499,2021-10-25,1063.8
1500,2021-10-26,1032.9
1501,2021-10-27,1019.3
1502,2021-10-28,1025.3
1503,2021-10-29,1021.7
1504,2021-10-31,1021.5
1505,2021-11-01,1068.1
1506,2021-11-02,1040.3
1507,2021-11-03,1023.3
1508,2021-11-04,1030.3
1509,2021-11-05,1036.9
1510,2021-11-07,1037.65
1511,2021-11-08,1061.1
1512,2021-11-09,1062.4
1513,2021-11-10,1077.9
1514,2021-11-11,1095.5
1515,2021-11-12,1090.1
1516,2021-11-14,1091.8
1517,2021-11-15,1097.8
1518,2021-11-16,1075.6
1519,2021-11-17,1070.1
1520,2021-11-18,1057.5
1521,2021-11-19,1037.6
1522,2021-11-21,1031.6
1523,2021-11-22,1016.7
1524,2021-11-23,966.1
1525,2021-11-24,977.4
1526,2021-11-25,990.9
1527,2021-11-26,954.9
1528,2021-11-28,978.4
1529,2021-11-29,966.4
1530,2021-11-30,929.2
1531,2021-12-01,936.6
1532,2021-12-02,934
1533,2021-12-03,927.1
1534,2021-12-05,934.65
1535,2021-12-06,937.4
1536,2021-12-07,951
1537,2021-12-08,957
1538,2021-12-09,938.6
1539,2021-12-10,935.1
1540,2021-12-12,940.45
1541,2021-12-13,924.9
1542,2021-12-14,911
1543,2021-12-15,894.1
1544,2021-12-16,927.1
1545,2021-12-17,932.9
1546,2021-12-19,921.8
1547,2021-12-20,922.6
1548,2021-12-21,924.4
1549,2021-12-22,963.7
1550,2021-12-23,972.2
1551,2021-12-26,966.85
1552,2021-12-27,971
1553,2021-12-28,979.8
1554,2021-12-29,969.7
1555,2021-12-30,964.6
1556,2021-12-31,966.2
