,Date,Price
997,2020-11-17,24.65 
998,2020-11-18,24.45 
999,2020-11-19,24.05 
1000,2020-11-20,24.36 
1001,2020-11-23,23.63 
1002,2020-11-24,23.30 
1003,2020-11-25,23.36 
1004,2020-11-26,22.64 
1005,2020-11-30,22.59 
1006,2020-12-01,24.09 
1007,2020-12-02,24.08 
1008,2020-12-03,24.14 
1009,2020-12-04,24.25 
1010,2020-12-07,24.79 
1011,2020-12-08,24.74 
1012,2020-12-09,23.99 
1013,2020-12-10,24.09 
1014,2020-12-11,24.09 
1015,2020-12-14,24.05 
1016,2020-12-15,24.64 
1017,2020-12-16,25.05 
1018,2020-12-17,26.18 
1019,2020-12-18,26.03 
1020,2020-12-21,26.38 
1021,2020-12-22,25.54 
1022,2020-12-23,25.92 
1023,2020-12-24,25.91 
1024,2020-12-28,26.54 
1025,2020-12-29,26.22 
1026,2020-12-30,26.57 
1027,2020-12-31,26.41 
1028,2021-01-04,27.36 
1029,2021-01-05,27.64 
1030,2021-01-06,27.04 
1031,2021-01-07,27.26 
1032,2021-01-08,24.64 
1033,2021-01-11,25.28 
1034,2021-01-12,25.44 
1035,2021-01-13,25.57 
1036,2021-01-14,25.80 
1037,2021-01-15,24.87 
1038,2021-01-18,25.32 
1039,2021-01-20,25.77 
1040,2021-01-21,25.85 
1041,2021-01-22,25.56 
1042,2021-01-25,25.48 
1043,2021-01-26,25.54 
1044,2021-01-27,25.39 
1045,2021-01-28,25.92 
1046,2021-01-29,26.91 
1047,2021-02-01,29.42 
1048,2021-02-02,26.40 
1049,2021-02-03,26.89 
1050,2021-02-04,26.23 
1051,2021-02-05,27.02 
1052,2021-02-08,27.58 
1053,2021-02-09,27.40 
1054,2021-02-10,27.08 
1055,2021-02-11,27.05 
1056,2021-02-12,27.33 
1057,2021-02-15,27.33 
1058,2021-02-17,27.32 
1059,2021-02-18,27.08 
1060,2021-02-19,27.25 
1061,2021-02-22,28.09 
1062,2021-02-23,27.69 
1063,2021-02-24,27.86 
1064,2021-02-25,27.69 
1065,2021-02-26,26.44 
1066,2021-03-01,26.68 
1067,2021-03-02,26.88 
1068,2021-03-03,26.39 
1069,2021-03-04,25.46 
1070,2021-03-05,25.29 
1071,2021-03-08,25.27 
1072,2021-03-09,26.18 
1073,2021-03-10,26.13 
1074,2021-03-11,26.19 
1075,2021-03-12,25.91 
1076,2021-03-15,26.29 
1077,2021-03-16,26.00 
1078,2021-03-17,26.06 
1079,2021-03-18,26.35 
1080,2021-03-19,26.32 
1081,2021-03-22,25.77 
1082,2021-03-23,25.23 
1083,2021-03-24,25.23 
1084,2021-03-25,25.05 
1085,2021-03-26,25.11 
1086,2021-03-29,24.77 
1087,2021-03-30,24.14 
1088,2021-03-31,24.53 
1089,2021-04-01,24.95 
1090,2021-04-05,24.78 
1091,2021-04-06,25.23 
1092,2021-04-07,25.25 
1093,2021-04-08,25.59 
1094,2021-04-09,25.33 
1095,2021-04-12,24.87 
1096,2021-04-13,25.43 
1097,2021-04-14,25.52 
1098,2021-04-15,25.96 
1099,2021-04-16,26.11 
1100,2021-04-19,25.84 
1101,2021-04-20,25.84 
1102,2021-04-21,26.57 
1103,2021-04-22,26.18 
1104,2021-04-23,26.08 
1105,2021-04-26,26.21 
1106,2021-04-27,26.41 
1107,2021-04-28,26.09 
1108,2021-04-29,26.09 
1109,2021-04-30,25.87 
1110,2021-05-03,26.96 
1111,2021-05-04,26.56 
1112,2021-05-05,26.52 
1113,2021-05-06,27.48 
1114,2021-05-07,27.48 
1115,2021-05-10,27.49 
1116,2021-05-11,27.67 
1117,2021-05-12,27.24 
1118,2021-05-13,27.06 
1119,2021-05-14,27.37 
1120,2021-05-17,28.27 
1121,2021-05-18,28.33 
1122,2021-05-19,28.03 
1123,2021-05-20,28.07 
1124,2021-05-21,27.49 
1125,2021-05-24,27.91 
1126,2021-05-25,28.06 
1127,2021-05-26,27.88 
1128,2021-05-27,27.94 
1129,2021-05-28,28.01 
1130,2021-05-31,28.10 
1131,2021-06-02,28.20 
1132,2021-06-03,27.48 
1133,2021-06-04,27.90 
1134,2021-06-07,28.02 
1135,2021-06-08,27.73 
1136,2021-06-09,28.00 
1137,2021-06-10,28.03 
1138,2021-06-11,28.15 
1139,2021-06-14,28.04 
1140,2021-06-15,27.69 
1141,2021-06-16,27.81 
1142,2021-06-17,25.86 
1143,2021-06-18,25.97 
1144,2021-06-21,26.03 
1145,2021-06-22,25.86 
1146,2021-06-23,26.11 
1147,2021-06-24,26.05 
1148,2021-06-25,26.09 
1149,2021-06-28,26.22 
1150,2021-06-29,25.90 
1151,2021-06-30,26.19 
1152,2021-07-01,26.10 
1153,2021-07-02,26.50 
1154,2021-07-05,26.17 
1155,2021-07-07,26.13 
1156,2021-07-08,25.99 
1157,2021-07-09,26.23 
1158,2021-07-12,26.24 
1159,2021-07-13,26.14 
1160,2021-07-14,26.27 
1161,2021-07-15,26.39 
1162,2021-07-16,25.80 
1163,2021-07-19,25.14 
1164,2021-07-20,25.00 
1165,2021-07-21,25.26 
1166,2021-07-22,25.38 
1167,2021-07-23,25.23 
1168,2021-07-26,25.32 
1169,2021-07-27,24.65 
1170,2021-07-28,24.88 
1171,2021-07-29,25.78 
1172,2021-07-30,25.55 
1173,2021-08-02,25.58 
1174,2021-08-03,25.58 
1175,2021-08-04,25.46 
1176,2021-08-05,25.29 
1177,2021-08-06,24.33 
1178,2021-08-09,23.27 
1179,2021-08-10,23.39 
1180,2021-08-11,23.49 
1181,2021-08-12,23.12 
1182,2021-08-13,23.78 
1183,2021-08-16,23.79 
1184,2021-08-17,23.66 
1185,2021-08-18,23.42 
1186,2021-08-19,23.23 
1187,2021-08-20,23.11 
1188,2021-08-23,23.66 
1189,2021-08-24,23.89 
1190,2021-08-25,23.78 
1191,2021-08-26,23.55 
1192,2021-08-27,24.11 
1193,2021-08-30,24.01 
1194,2021-08-31,24.01 
1195,2021-09-01,24.22 
1196,2021-09-02,23.92 
1197,2021-09-03,24.80 
1198,2021-09-06,24.37 
1199,2021-09-08,24.06 
1200,2021-09-09,24.18 
1201,2021-09-10,23.90 
1202,2021-09-13,23.80 
1203,2021-09-14,23.89 
1204,2021-09-15,23.80 
1205,2021-09-16,22.79 
1206,2021-09-17,22.34 
1207,2021-09-20,22.20 
1208,2021-09-21,22.61 
1209,2021-09-22,22.91 
1210,2021-09-23,22.68 
1211,2021-09-24,22.43 
1212,2021-09-27,22.69 
1213,2021-09-28,22.47 
1214,2021-09-29,21.49 
1215,2021-09-30,22.05 
1216,2021-10-01,22.54 
1217,2021-10-04,22.64 
1218,2021-10-05,22.61 
1219,2021-10-06,22.53 
1220,2021-10-07,22.66 
1221,2021-10-08,22.71 
1222,2021-10-11,22.67 
1223,2021-10-12,22.51 
1224,2021-10-13,23.17 
1225,2021-10-14,23.48 
1226,2021-10-15,23.35 
1227,2021-10-18,23.26 
1228,2021-10-19,23.88 
1229,2021-10-20,24.45 
1230,2021-10-21,24.17 
1231,2021-10-22,24.45 
1232,2021-10-25,24.59 
1233,2021-10-26,24.09 
1234,2021-10-27,24.19 
1235,2021-10-28,24.12 
1236,2021-10-29,23.95 
1237,2021-11-01,24.07 
1238,2021-11-02,23.51 
1239,2021-11-03,23.23 
1240,2021-11-04,23.91 
1241,2021-11-05,24.16 
1242,2021-11-08,24.54 
1243,2021-11-09,24.32 
1244,2021-11-10,24.77 
1245,2021-11-11,25.30 
1246,2021-11-12,25.35 
1247,2021-11-15,25.11 
1248,2021-11-16,24.94 
1249,2021-11-17,25.17 
1250,2021-11-18,24.90 
1251,2021-11-19,24.78 
1252,2021-11-22,24.30 
1253,2021-11-23,23.44 
1254,2021-11-24,23.50 
1255,2021-11-25,23.14 
1256,2021-11-29,22.85 
1257,2021-11-30,22.82 
1258,2021-12-01,22.34 
1259,2021-12-02,22.32 
1260,2021-12-03,22.48 
1261,2021-12-06,22.26 
1262,2021-12-07,22.52 
1263,2021-12-08,22.43 
1264,2021-12-09,22.01 
1265,2021-12-10,22.20 
1266,2021-12-13,22.33 
1267,2021-12-14,21.92 
1268,2021-12-15,21.55 
1269,2021-12-16,22.49 
1270,2021-12-17,22.53 
1271,2021-12-20,22.29 
1272,2021-12-21,22.53 
1273,2021-12-22,22.82 
1274,2021-12-23,22.94 
1275,2021-12-27,22.99 
1276,2021-12-28,23.12 
1277,2021-12-29,22.86 
1278,2021-12-30,23.06 
1279,2021-12-31,23.35 
